team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
Titan Esports Club,TEC,0,Bo3,B,loss,"[['Split', 13, 9, 4], ['Lotus', 13, 4, 9]]",26,13,13,Champions Tour 2024: China Stage 1,Regular Season: Week 5,"['TEC AC', 'TEC Rb', 'TEC kawaii', 'TEC Abo', 'TEC LockM']",Ascent,Bind,Lotus,Sunset,-,Split,Lotus,-,-,-,https://www.vlr.gg/319793/nova-esports-vs-titan-esports-club-champions-tour-2024-china-stage-1-w5
Trace Esports,TE,0,Bo3,A,loss,"[['Sunset', 15, 8, 4], ['Breeze', 14, 7, 5]]",29,15,9,Champions Tour 2024: China Stage 1,Regular Season: Week 5,"['TE Kai', 'TE heybay', 'TE YOU', 'TE LuoK1ng', 'TE FengF']",Icebox,Ascent,Sunset,Bind,-,Sunset,Breeze,-,-,-,https://www.vlr.gg/319794/trace-esports-vs-edward-gaming-champions-tour-2024-china-stage-1-w5
EDward Gaming,EDG,2,Bo3,B,win,"[['Sunset', 13, 8, 4], ['Breeze', 12, 7, 5]]",25,15,9,Champions Tour 2024: China Stage 1,Regular Season: Week 5,"['EDG ZmjjKK', 'EDG nobody', 'EDG Smoggy', 'EDG CHICHOO', 'EDG Haodong']",Lotus,Split,Breeze,Bind,-,Sunset,Breeze,-,-,-,https://www.vlr.gg/319794/trace-esports-vs-edward-gaming-champions-tour-2024-china-stage-1-w5
Trace Esports,TE,2,Bo3,A,win,"[['Sunset', 9, 4, 5], ['Breeze', 7, 4, 3]]",16,8,8,Champions Tour 2024: China Stage 1,Playoffs: Knockout Round,"['TE Kai', 'TE FengF', 'TE heybay', 'TE LuoK1ng', 'TE YOU']",Icebox,Bind,Sunset,Lotus,-,Sunset,Breeze,-,-,-,https://www.vlr.gg/342356/trace-esports-vs-all-gamers-champions-tour-2024-china-stage-1-ko
All Gamers,AG,0,Bo3,B,loss,"[['Sunset', 13, 5, 8], ['Breeze', 13, 9, 4]]",26,14,12,Champions Tour 2024: China Stage 1,Playoffs: Knockout Round,"['AG Spitfires', 'AG deLb', 'AG sword9', 'AG monk', 'AG bunt']",Ascent,Split,Breeze,Lotus,-,Sunset,Breeze,-,-,-,https://www.vlr.gg/342356/trace-esports-vs-all-gamers-champions-tour-2024-china-stage-1-ko
Dragon Ranger Gaming,DRG,2,Bo3,B,win,"[['Bind', 13, 7, 6], ['Ascent', 13, 7, 6]]",26,14,12,Champions Tour 2024: China Stage 1,Playoffs: Knockout Round,"['DRG vo0kashu', 'DRG TvirusLuke', 'DRG Nicc', 'DRG nizhaoTZH', 'DRG Shion7']",Lotus,Split,Ascent,Sunset,-,Bind,Ascent,-,-,-,https://www.vlr.gg/342357/dragon-ranger-gaming-vs-nova-esports-champions-tour-2024-china-stage-1-ko
Nova Esports,NOVA,0,Bo3,A,loss,"[['Bind', 8, 6, 2], ['Ascent', 7, 2, 5]]",15,8,7,Champions Tour 2024: China Stage 1,Playoffs: Knockout Round,"['NOVA SWERL', 'NOVA cb', 'NOVA OBONE', 'NOVA GuanG', 'NOVA o0o0o']",Breeze,Icebox,Bind,Sunset,-,Bind,Ascent,-,-,-,https://www.vlr.gg/342357/dragon-ranger-gaming-vs-nova-esports-champions-tour-2024-china-stage-1-ko
FunPlus Phoenix,FPX,2,Bo3,B,win,"[['Bind', 13, 9, 4], ['Lotus', 13, 6, 7]]",26,15,11,Champions Tour 2024: China Stage 1,Playoffs: Upper Semifinals,"['FPX Life', 'FPX Autumn', 'FPX AAAAY', 'FPX BerLIN', 'FPX Lysoar']",Split,Breeze,Lotus,Sunset,-,Bind,Lotus,-,-,-,https://www.vlr.gg/342358/funplus-phoenix-vs-trace-esports-champions-tour-2024-china-stage-1-ubsf
Trace Esports,TE,0,Bo3,A,loss,"[['Bind', 10, 8, 2], ['Lotus', 8, 5, 3]]",18,13,5,Champions Tour 2024: China Stage 1,Playoffs: Upper Semifinals,"['TE FengF', 'TE LuoK1ng', 'TE YOU', 'TE Kai', 'TE heybay']",Icebox,Ascent,Bind,Sunset,-,Bind,Lotus,-,-,-,https://www.vlr.gg/342358/funplus-phoenix-vs-trace-esports-champions-tour-2024-china-stage-1-ubsf
EDward Gaming,EDG,2,Bo3,B,win,"[['Ascent', 13, 9, 4], ['Split', 13, 5, 8]]",26,14,12,Champions Tour 2024: China Stage 1,Playoffs: Upper Semifinals,"['EDG ZmjjKK', 'EDG nobody', 'EDG CHICHOO', 'EDG Haodong', 'EDG Smoggy']",Icebox,Breeze,Split,Bind,-,Ascent,Split,-,-,-,https://www.vlr.gg/342359/edward-gaming-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-ubsf
Dragon Ranger Gaming,DRG,0,Bo3,A,loss,"[['Ascent', 3, 0, 3], ['Split', 9, 2, 7]]",12,2,10,Champions Tour 2024: China Stage 1,Playoffs: Upper Semifinals,"['DRG TvirusLuke', 'DRG vo0kashu', 'DRG Shion7', 'DRG nizhaoTZH', 'DRG Nicc']",Sunset,Lotus,Ascent,Bind,-,Ascent,Split,-,-,-,https://www.vlr.gg/342359/edward-gaming-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-ubsf
FunPlus Phoenix,FPX,2,Bo3,A,win,"[['Icebox', 10, 5, 5], ['Breeze', 12, 9, 3]]",22,14,8,Champions Tour 2024: China Stage 1,Playoffs: Upper Final,"['FPX Lysoar', 'FPX Life', 'FPX Autumn', 'FPX AAAAY', 'FPX BerLIN']",Split,Sunset,Icebox,Bind,-,Icebox,Breeze,-,-,-,https://www.vlr.gg/342360/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-stage-1-ubf
EDward Gaming,EDG,0,Bo3,B,loss,"[['Icebox', 13, 6, 7], ['Breeze', 14, 9, 3]]",27,15,10,Champions Tour 2024: China Stage 1,Playoffs: Upper Final,"['EDG ZmjjKK', 'EDG Smoggy', 'EDG CHICHOO', 'EDG nobody', 'EDG Haodong']",Lotus,Ascent,Breeze,Bind,-,Icebox,Breeze,-,-,-,https://www.vlr.gg/342360/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-stage-1-ubf
Trace Esports,TE,1,Bo3,A,loss,"[['Sunset', 6, 2, 4], ['Split', 13, 7, 6], ['Bind', 13, 6, 7]]",32,15,17,Champions Tour 2024: China Stage 1,Playoffs: Lower Round 1,"['TE FengF', 'TE heybay', 'TE YOU', 'TE Kai', 'TE LuoK1ng']",Icebox,Ascent,Sunset,Bind,-,Sunset,Split,Bind,-,-,https://www.vlr.gg/342361/trace-esports-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-lr1
Dragon Ranger Gaming,DRG,2,Bo3,B,win,"[['Sunset', 13, 8, 5], ['Split', 8, 3, 5], ['Bind', 7, 5, 2]]",28,16,12,Champions Tour 2024: China Stage 1,Playoffs: Lower Round 1,"['DRG Shion7', 'DRG vo0kashu', 'DRG TvirusLuke', 'DRG Nicc', 'DRG nizhaoTZH']",Lotus,Breeze,Split,Bind,-,Sunset,Split,Bind,-,-,https://www.vlr.gg/342361/trace-esports-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-lr1
EDward Gaming,EDG,3,Bo5,A,win,"[['Breeze', 10, 6, 4], ['Split', 3, 2, 1], ['Ascent', 13, 3, 10], ['Bind', 6, 1, 5]]",32,12,20,Champions Tour 2024: China Stage 1,Playoffs: Lower Final,"['EDG ZmjjKK', 'EDG nobody', 'EDG Haodong', 'EDG Smoggy', 'EDG CHICHOO']",Icebox,-,Breeze,Ascent,Lotus,Breeze,Split,Ascent,Bind,-,https://www.vlr.gg/342362/edward-gaming-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-lf
Dragon Ranger Gaming,DRG,1,Bo5,B,loss,"[['Breeze', 13, 8, 5], ['Split', 13, 3, 10], ['Ascent', 2, 2, 0], ['Bind', 13, 7, 6]]",41,20,21,Champions Tour 2024: China Stage 1,Playoffs: Lower Final,"['DRG TvirusLuke', 'DRG vo0kashu', 'DRG Shion7', 'DRG Nicc', 'DRG nizhaoTZH']",Sunset,-,Split,Bind,Lotus,Breeze,Split,Ascent,Bind,-,https://www.vlr.gg/342362/edward-gaming-vs-dragon-ranger-gaming-champions-tour-2024-china-stage-1-lf
FunPlus Phoenix,FPX,1,Bo5,A,loss,"[['Lotus', 6, 3, 3], ['Bind', 13, 8, 5], ['Icebox', 14, 8, 4], ['Breeze', 13, 7, 6]]",46,26,18,Champions Tour 2024: China Stage 1,Playoffs: Grand Final,"['FPX BerLIN', 'FPX Autumn', 'FPX Life', 'FPX Lysoar', 'FPX AAAAY']",Split,Sunset,Lotus,Icebox,Ascent,Lotus,Bind,Icebox,Breeze,-,https://www.vlr.gg/342363/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-stage-1-gf
EDward Gaming,EDG,3,Bo5,B,win,"[['Lotus', 13, 4, 9], ['Bind', 9, 7, 2], ['Icebox', 12, 8, 4], ['Breeze', 8, 3, 5]]",42,22,20,Champions Tour 2024: China Stage 1,Playoffs: Grand Final,"['EDG ZmjjKK', 'EDG CHICHOO', 'EDG Smoggy', 'EDG nobody', 'EDG Haodong']",-,-,Bind,Breeze,Ascent,Lotus,Bind,Icebox,Breeze,-,https://www.vlr.gg/342363/funplus-phoenix-vs-edward-gaming-champions-tour-2024-china-stage-1-gf
Cloud9,C9,2,Bo3,A,win,"[['Icebox', 13, 9, 4], ['Sunset', 7, 6, 1], ['Ascent', 16, 7, 5]]",36,22,10,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['C9 runi', 'C9 Xeppaa', 'C9 OXY', 'C9 moose', 'C9 vanity']",Breeze,Bind,Icebox,Ascent,-,Icebox,Sunset,Ascent,-,-,https://www.vlr.gg/314622/cloud9-vs-leviat-n-champions-tour-2024-americas-stage-1-w1
LEVIATÁN,LEV,1,Bo3,B,loss,"[['Icebox', 7, 4, 3], ['Sunset', 13, 7, 6], ['Ascent', 18, 7, 5]]",38,18,14,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['LEV aspas', 'LEV kiNgg', 'LEV tex', 'LEV Mazino', 'LEV C0M']",Split,Lotus,Sunset,Ascent,-,Icebox,Sunset,Ascent,-,-,https://www.vlr.gg/314622/cloud9-vs-leviat-n-champions-tour-2024-americas-stage-1-w1
NRG,NRG,2,Bo3,A,win,"[['Breeze', 10, 7, 3], ['Sunset', 2, 0, 2]]",12,7,5,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['NRG Demon1', 'NRG Marved', 'NRG crashies', 'NRG Victor', 'NRG Ethan']",Icebox,Lotus,Breeze,Ascent,-,Breeze,Sunset,-,-,-,https://www.vlr.gg/314623/nrg-esports-vs-loud-champions-tour-2024-americas-stage-1-w1
LOUD,LOUD,0,Bo3,B,loss,"[['Breeze', 13, 8, 5], ['Sunset', 13, 10, 3]]",26,18,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['LOUD Less', 'LOUD tuyz', 'LOUD saadhak', 'LOUD cauanzin', 'LOUD ambitioN']",Split,Bind,Sunset,Ascent,-,Breeze,Sunset,-,-,-,https://www.vlr.gg/314623/nrg-esports-vs-loud-champions-tour-2024-americas-stage-1-w1
G2 Esports,G2,2,Bo3,A,win,"[['Lotus', 8, 6, 2], ['Icebox', 3, 3, 0]]",11,9,2,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['G2 valyn', 'G2 trent', 'G2 JonahP', 'G2 leaf', 'G2 icy']",Sunset,Ascent,Lotus,Breeze,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/314624/g2-esports-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w1
Evil Geniuses,EG,0,Bo3,B,loss,"[['Lotus', 13, 7, 6], ['Icebox', 13, 4, 9]]",26,11,15,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['EG NaturE', 'EG Derrek', 'EG jawgemo', 'EG supamen', 'EG Apoth']",Bind,Split,Icebox,Breeze,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/314624/g2-esports-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w1
Sentinels,SEN,2,Bo3,B,win,"[['Icebox', 13, 8, 5], ['Split', 13, 7, 6]]",26,15,11,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['SEN Sacy', 'SEN Zellsis', 'SEN TenZ', 'SEN johnqt', 'SEN zekken']",Breeze,Bind,Split,Sunset,-,Icebox,Split,-,-,-,https://www.vlr.gg/314625/sentinels-vs-100-thieves-champions-tour-2024-americas-stage-1-w1
100 Thieves,100T,0,Bo3,A,loss,"[['Icebox', 10, 7, 3], ['Split', 6, 1, 5]]",16,8,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['100T Cryocells', '100T bang', '100T eeiu', '100T Asuna', '100T Boostio']",Lotus,Ascent,Icebox,Sunset,-,Icebox,Split,-,-,-,https://www.vlr.gg/314625/sentinels-vs-100-thieves-champions-tour-2024-americas-stage-1-w1
KRÜ Esports,KRÜ,2,Bo3,B,win,"[['Lotus', 13, 10, 3], ['Icebox', 11, 7, 4], ['Breeze', 13, 6, 7]]",37,23,14,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['KRÜ heat', 'KRÜ keznit', 'KRÜ Shyy', 'KRÜ Melser', 'KRÜ Klaus']",Bind,Ascent,Icebox,Breeze,-,Lotus,Icebox,Breeze,-,-,https://www.vlr.gg/314626/kr-esports-vs-furia-champions-tour-2024-americas-stage-1-w1
FURIA,FUR,1,Bo3,A,loss,"[['Lotus', 7, 5, 2], ['Icebox', 13, 8, 5], ['Breeze', 7, 5, 2]]",27,18,9,Champions Tour 2024: Americas Stage 1,Regular Season: Week 1,"['FUR nzr', 'FUR Khalil', 'FUR mwzera', 'FUR kon4n', 'FUR havoc']",Split,Sunset,Lotus,Breeze,-,Lotus,Icebox,Breeze,-,-,https://www.vlr.gg/314626/kr-esports-vs-furia-champions-tour-2024-americas-stage-1-w1
G2 Esports,G2,0,Bo3,B,loss,"[['Bind', 9, 5, 4], ['Split', 8, 4, 4]]",17,9,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['G2 trent', 'G2 leaf', 'G2 JonahP', 'G2 valyn', 'G2 icy']",Sunset,Ascent,Split,Icebox,-,Bind,Split,-,-,-,https://www.vlr.gg/314628/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w2
100 Thieves,100T,2,Bo3,A,win,"[['Bind', 13, 8, 5], ['Split', 13, 5, 8]]",26,13,13,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['100T eeiu', '100T Cryocells', '100T bang', '100T Asuna', '100T Boostio']",Lotus,Breeze,Bind,Icebox,-,Bind,Split,-,-,-,https://www.vlr.gg/314628/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w2
Sentinels,SEN,0,Bo3,A,loss,"[['Lotus', 19, 9, 3], ['Icebox', 13, 7, 6]]",32,16,9,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['SEN johnqt', 'SEN Zellsis', 'SEN TenZ', 'SEN zekken', 'SEN Sacy']",Breeze,Ascent,Lotus,Bind,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/314629/sentinels-vs-leviat-n-champions-tour-2024-americas-stage-1-w2
LEVIATÁN,LEV,2,Bo3,B,win,"[['Lotus', 17, 9, 3], ['Icebox', 11, 6, 5]]",28,15,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['LEV aspas', 'LEV kiNgg', 'LEV Mazino', 'LEV C0M', 'LEV tex']",Split,Sunset,Icebox,Bind,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/314629/sentinels-vs-leviat-n-champions-tour-2024-americas-stage-1-w2
KRÜ Esports,KRÜ,2,Bo3,A,win,"[['Icebox', 6, 1, 5], ['Sunset', 8, 5, 3]]",14,6,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['KRÜ Klaus', 'KRÜ keznit', 'KRÜ heat', 'KRÜ Melser', 'KRÜ Shyy']",Bind,Breeze,Icebox,Ascent,-,Icebox,Sunset,-,-,-,https://www.vlr.gg/314630/kr-esports-vs-mibr-champions-tour-2024-americas-stage-1-w2
MIBR,MIBR,0,Bo3,B,loss,"[['Icebox', 13, 7, 6], ['Sunset', 13, 6, 7]]",26,13,13,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['MIBR jzz', 'MIBR frz', 'MIBR artzin', 'MIBR RgLMeister', 'MIBR mazin']",Lotus,Split,Sunset,Ascent,-,Icebox,Sunset,-,-,-,https://www.vlr.gg/314630/kr-esports-vs-mibr-champions-tour-2024-americas-stage-1-w2
NRG,NRG,2,Bo3,B,win,"[['Split', 13, 10, 3], ['Breeze', 13, 7, 6]]",26,17,9,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['NRG Victor', 'NRG Demon1', 'NRG Marved', 'NRG crashies', 'NRG Ethan']",Icebox,Lotus,Breeze,Bind,-,Split,Breeze,-,-,-,https://www.vlr.gg/314631/nrg-esports-vs-furia-champions-tour-2024-americas-stage-1-w2
FURIA,FUR,0,Bo3,A,loss,"[['Split', 2, 0, 2], ['Breeze', 8, 6, 2]]",10,6,4,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['FUR nzr', 'FUR mwzera', 'FUR Khalil', 'FUR kon4n', 'FUR havoc']",Sunset,Ascent,Split,Bind,-,Split,Breeze,-,-,-,https://www.vlr.gg/314631/nrg-esports-vs-furia-champions-tour-2024-americas-stage-1-w2
Cloud9,C9,2,Bo3,A,win,"[['Lotus', 13, 5, 8], ['Sunset', 8, 4, 4], ['Split', 4, 2, 2]]",25,11,14,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['C9 OXY', 'C9 runi', 'C9 Xeppaa', 'C9 moose', 'C9 vanity']",Breeze,Icebox,Lotus,Split,-,Lotus,Sunset,Split,-,-,https://www.vlr.gg/314632/cloud9-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w2
Evil Geniuses,EG,1,Bo3,B,loss,"[['Lotus', 9, 2, 7], ['Sunset', 13, 8, 5], ['Split', 13, 3, 10]]",35,13,22,Champions Tour 2024: Americas Stage 1,Regular Season: Week 2,"['EG NaturE', 'EG Apoth', 'EG Derrek', 'EG jawgemo', 'EG supamen']",Bind,Ascent,Sunset,Split,-,Lotus,Sunset,Split,-,-,https://www.vlr.gg/314632/cloud9-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w2
Sentinels,SEN,2,Bo3,A,win,"[['Lotus', 3, 3, 0], ['Bind', 7, 4, 3]]",10,7,3,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['SEN TenZ', 'SEN zekken', 'SEN johnqt', 'SEN Zellsis', 'SEN Sacy']",Breeze,Ascent,Lotus,Sunset,-,Lotus,Bind,-,-,-,https://www.vlr.gg/314634/sentinels-vs-mibr-champions-tour-2024-americas-stage-1-w3
MIBR,MIBR,0,Bo3,B,loss,"[['Lotus', 13, 4, 9], ['Bind', 13, 9, 4]]",26,13,13,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['MIBR mazin', 'MIBR RgLMeister', 'MIBR frz', 'MIBR artzin', 'MIBR jzz']",Split,Icebox,Bind,Sunset,-,Lotus,Bind,-,-,-,https://www.vlr.gg/314634/sentinels-vs-mibr-champions-tour-2024-americas-stage-1-w3
Cloud9,C9,2,Bo3,A,win,"[['Bind', 13, 6, 7], ['Icebox', 4, 1, 3], ['Lotus', 9, 3, 6]]",26,10,16,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['C9 runi', 'C9 OXY', 'C9 Xeppaa', 'C9 moose', 'C9 vanity']",Breeze,Ascent,Bind,Lotus,-,Bind,Icebox,Lotus,-,-,https://www.vlr.gg/314635/cloud9-vs-loud-champions-tour-2024-americas-stage-1-w3
LOUD,LOUD,1,Bo3,B,loss,"[['Bind', 11, 5, 6], ['Icebox', 13, 9, 4], ['Lotus', 13, 6, 7]]",37,20,17,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['LOUD saadhak', 'LOUD Less', 'LOUD cauanzin', 'LOUD tuyz', 'LOUD ambitioN']",Split,Sunset,Icebox,Lotus,-,Bind,Icebox,Lotus,-,-,https://www.vlr.gg/314635/cloud9-vs-loud-champions-tour-2024-americas-stage-1-w3
KRÜ Esports,KRÜ,2,Bo3,B,win,"[['Lotus', 13, 10, 3], ['Breeze', 13, 5, 8]]",26,15,11,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['KRÜ Klaus', 'KRÜ heat', 'KRÜ Melser', 'KRÜ keznit', 'KRÜ Shyy']",Bind,Sunset,Breeze,Icebox,-,Lotus,Breeze,-,-,-,https://www.vlr.gg/314636/kr-esports-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w3
Evil Geniuses,EG,0,Bo3,A,loss,"[['Lotus', 5, 3, 2], ['Breeze', 9, 4, 5]]",14,7,7,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['EG supamen', 'EG Derrek', 'EG NaturE', 'EG Apoth', 'EG jawgemo']",Split,Ascent,Lotus,Icebox,-,Lotus,Breeze,-,-,-,https://www.vlr.gg/314636/kr-esports-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w3
NRG,NRG,0,Bo3,A,loss,"[['Sunset', 13, 3, 10], ['Bind', 13, 2, 11]]",26,5,21,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['NRG Ethan', 'NRG Marved', 'NRG crashies', 'NRG Victor', 'NRG Demon1']",Icebox,Lotus,Sunset,Breeze,-,Sunset,Bind,-,-,-,https://www.vlr.gg/314637/nrg-esports-vs-leviat-n-champions-tour-2024-americas-stage-1-w3
LEVIATÁN,LEV,2,Bo3,B,win,"[['Sunset', 4, 2, 2], ['Bind', 4, 1, 3]]",8,3,5,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['LEV kiNgg', 'LEV aspas', 'LEV Mazino', 'LEV tex', 'LEV C0M']",Ascent,Split,Bind,Breeze,-,Sunset,Bind,-,-,-,https://www.vlr.gg/314637/nrg-esports-vs-leviat-n-champions-tour-2024-americas-stage-1-w3
G2 Esports,G2,2,Bo3,B,win,"[['Lotus', 13, 9, 4], ['Icebox', 13, 4, 9]]",26,13,13,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['G2 trent', 'G2 leaf', 'G2 JonahP', 'G2 icy', 'G2 valyn']",Sunset,Bind,Icebox,Breeze,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/314638/g2-esports-vs-furia-champions-tour-2024-americas-stage-1-w3
FURIA,FUR,0,Bo3,A,loss,"[['Lotus', 3, 0, 3], ['Icebox', 3, 3, 0]]",6,3,3,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['FUR nzr', 'FUR havoc', 'FUR kon4n', 'FUR Khalil', 'FUR mwzera']",Split,Ascent,Lotus,Breeze,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/314638/g2-esports-vs-furia-champions-tour-2024-americas-stage-1-w3
Cloud9,C9,0,Bo3,B,loss,"[['Bind', 7, 4, 3], ['Ascent', 6, 1, 5]]",13,5,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['C9 OXY', 'C9 Xeppaa', 'C9 vanity', 'C9 runi', 'C9 moose']",Breeze,Sunset,Ascent,Icebox,-,Bind,Ascent,-,-,-,https://www.vlr.gg/314639/cloud9-vs-100-thieves-champions-tour-2024-americas-stage-1-w3
100 Thieves,100T,2,Bo3,A,win,"[['Bind', 13, 5, 8], ['Ascent', 13, 2, 11]]",26,7,19,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['100T Asuna', '100T eeiu', '100T bang', '100T Cryocells', '100T Boostio']",Lotus,Split,Bind,Icebox,-,Bind,Ascent,-,-,-,https://www.vlr.gg/314639/cloud9-vs-100-thieves-champions-tour-2024-americas-stage-1-w3
Sentinels,SEN,1,Bo3,A,loss,"[['Lotus', 10, 9, 1], ['Bind', 13, 11, 2], ['Sunset', 13, 7, 6]]",36,27,9,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['SEN johnqt', 'SEN TenZ', 'SEN Zellsis', 'SEN zekken', 'SEN Sacy']",Breeze,Ascent,Lotus,Sunset,-,Lotus,Bind,Sunset,-,-,https://www.vlr.gg/314640/sentinels-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w3
Evil Geniuses,EG,2,Bo3,B,win,"[['Lotus', 13, 10, 3], ['Bind', 11, 10, 1], ['Sunset', 10, 6, 4]]",34,26,8,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['EG jawgemo', 'EG Apoth', 'EG NaturE', 'EG supamen', 'EG Derrek']",Split,Icebox,Bind,Sunset,-,Lotus,Bind,Sunset,-,-,https://www.vlr.gg/314640/sentinels-vs-evil-geniuses-champions-tour-2024-americas-stage-1-w3
NRG,NRG,2,Bo3,B,win,"[['Split', 13, 7, 6], ['Breeze', 13, 4, 9]]",26,11,15,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['NRG Victor', 'NRG Ethan', 'NRG crashies', 'NRG Marved', 'NRG Demon1']",Icebox,Bind,Breeze,Sunset,-,Split,Breeze,-,-,-,https://www.vlr.gg/314641/nrg-esports-vs-mibr-champions-tour-2024-americas-stage-1-w3
MIBR,MIBR,0,Bo3,A,loss,"[['Split', 9, 4, 5], ['Breeze', 3, 3, 0]]",12,7,5,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['MIBR artzin', 'MIBR frz', 'MIBR jzz', 'MIBR RgLMeister', 'MIBR mazin']",Ascent,Lotus,Split,Sunset,-,Split,Breeze,-,-,-,https://www.vlr.gg/314641/nrg-esports-vs-mibr-champions-tour-2024-americas-stage-1-w3
G2 Esports,G2,1,Bo3,B,loss,"[['Breeze', 6, 2, 4], ['Icebox', 13, 7, 6], ['Lotus', 9, 4, 5]]",28,13,15,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['G2 leaf', 'G2 JonahP', 'G2 valyn', 'G2 icy', 'G2 trent']",Sunset,Bind,Icebox,Lotus,-,Breeze,Icebox,Lotus,-,-,https://www.vlr.gg/314642/g2-esports-vs-leviat-n-champions-tour-2024-americas-stage-1-w3
LEVIATÁN,LEV,2,Bo3,A,win,"[['Breeze', 13, 3, 10], ['Icebox', 8, 6, 2], ['Lotus', 13, 7, 6]]",34,16,18,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['LEV aspas', 'LEV kiNgg', 'LEV Mazino', 'LEV tex', 'LEV C0M']",Split,Ascent,Breeze,Lotus,-,Breeze,Icebox,Lotus,-,-,https://www.vlr.gg/314642/g2-esports-vs-leviat-n-champions-tour-2024-americas-stage-1-w3
KRÜ Esports,KRÜ,2,Bo3,A,win,"[['Split', 8, 7, 1], ['Ascent', 8, 5, 3]]",16,12,4,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['KRÜ Shyy', 'KRÜ Melser', 'KRÜ heat', 'KRÜ keznit', 'KRÜ Klaus']",Bind,Breeze,Split,Lotus,-,Split,Ascent,-,-,-,https://www.vlr.gg/314643/kr-esports-vs-loud-champions-tour-2024-americas-stage-1-w3
LOUD,LOUD,0,Bo3,B,loss,"[['Split', 13, 8, 5], ['Ascent', 13, 6, 7]]",26,14,12,Champions Tour 2024: Americas Stage 1,Regular Season: Week 3,"['LOUD saadhak', 'LOUD Less', 'LOUD cauanzin', 'LOUD tuyz', 'LOUD ambitioN']",Sunset,Icebox,Ascent,Lotus,-,Split,Ascent,-,-,-,https://www.vlr.gg/314643/kr-esports-vs-loud-champions-tour-2024-americas-stage-1-w3
