team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
Titan Esports Club,TEC,1,Bo3,A,loss,"[['Corrode', 6, 5, 1], ['Haven', 13, 7, 6], ['Abyss', 10, 4, 6]]",29,16,13,VCT 2026: China Kickoff,Main Event: Upper Round 1,"['TEC Abo', 'TEC lucas', 'TEC Coco', 'TEC Dynamite', 'TEC Haodong']",Pearl,Breeze,Corrode,Abyss,-,Corrode,Haven,Abyss,-,-,https://www.vlr.gg/598922/jdg-esports-vs-titan-esports-club-vct-2026-china-kickoff-ur1
Xi Lai Gaming,XLG,2,Bo3,B,win,"[['Breeze', 13, 8, 5], ['Abyss', 13, 7, 6]]",26,15,11,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['XLG happywei', 'XLG Rarga', 'XLG WsLeo', 'XLG Lysoar', 'XLG NoMan']",Split,Haven,Abyss,Bind,-,Breeze,Abyss,-,-,-,https://www.vlr.gg/598927/xi-lai-gaming-vs-wolves-esports-vct-2026-china-kickoff-ur2
Wolves Esports,WOL,0,Bo3,A,loss,"[['Breeze', 4, 0, 4], ['Abyss', 6, 1, 5]]",10,1,9,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['WOL yosemite', 'WOL Spring', 'WOL jowa', 'WOL SiuFatBB', 'WOL qiutiaN']",Corrode,Pearl,Breeze,Bind,-,Breeze,Abyss,-,-,-,https://www.vlr.gg/598927/xi-lai-gaming-vs-wolves-esports-vct-2026-china-kickoff-ur2
EDward Gaming,EDG,2,Bo3,B,win,"[['Abyss', 13, 8, 5], ['Bind', 14, 4, 8]]",27,12,13,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['EDG CHICHOO', 'EDG Smoggy', 'EDG ZmjjKK', 'EDG cb', 'EDG nobody']",Split,Haven,Bind,Pearl,-,Abyss,Bind,-,-,-,https://www.vlr.gg/598928/edward-gaming-vs-tyloo-vct-2026-china-kickoff-ur2
TYLOO,TYL,0,Bo3,A,loss,"[['Abyss', 5, 1, 4], ['Bind', 12, 4, 8]]",17,5,12,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['TYL splash', 'TYL slowly', 'TYL Erv', 'TYL sword9', 'TYL Scales']",Breeze,Corrode,Abyss,Pearl,-,Abyss,Bind,-,-,-,https://www.vlr.gg/598928/edward-gaming-vs-tyloo-vct-2026-china-kickoff-ur2
Bilibili Gaming,BLG,0,Bo3,B,loss,"[['Split', 10, 6, 4], ['Abyss', 3, 2, 1]]",13,8,5,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['BLG nephh', 'BLG rushia', 'BLG Knight', 'BLG whzy', 'BLG bud']",Corrode,Pearl,Abyss,Bind,-,Split,Abyss,-,-,-,https://www.vlr.gg/598925/bilibili-gaming-vs-all-gamers-vct-2026-china-kickoff-ur2
All Gamers,AG,2,Bo3,A,win,"[['Split', 13, 8, 5], ['Abyss', 13, 11, 2]]",26,19,7,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['AG iamgrq', 'AG f4ngeer', 'AG K1ra', 'AG Shr1mp', 'AG Au1']",Breeze,Haven,Split,Bind,-,Split,Abyss,-,-,-,https://www.vlr.gg/598925/bilibili-gaming-vs-all-gamers-vct-2026-china-kickoff-ur2
Dragon Ranger Gaming,DRG,2,Bo3,A,win,"[['Abyss', 13, 6, 7], ['Breeze', 8, 4, 4], ['Corrode', 9, 3, 6]]",30,13,17,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['DRG vo0kashu', 'DRG SpiritZ1', 'DRG Akeman', 'DRG Flex1n', 'DRG Nicc']",Haven,Split,Abyss,Corrode,-,Abyss,Breeze,Corrode,-,-,https://www.vlr.gg/598926/dragon-ranger-gaming-vs-jdg-esports-vct-2026-china-kickoff-ur2
JDG Esports,JDG,1,Bo3,B,loss,"[['Abyss', 11, 5, 6], ['Breeze', 13, 5, 8], ['Corrode', 13, 6, 7]]",37,16,21,VCT 2026: China Kickoff,Main Event: Upper Round 2,"['JDG Yuicaw', 'JDG stew', 'JDG coconut', 'JDG jkuro', 'JDG zhe']",Pearl,Bind,Breeze,Corrode,-,Abyss,Breeze,Corrode,-,-,https://www.vlr.gg/598926/dragon-ranger-gaming-vs-jdg-esports-vct-2026-china-kickoff-ur2
Nova Esports,NOVA,0,Bo3,B,loss,"[['Split', 10, 5, 5], ['Corrode', 4, 2, 2]]",14,7,7,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['NOVA OBONE', 'NOVA GuanG', 'NOVA GREEN', 'NOVA Ezeir', 'NOVA heybay']",Bind,Haven,Corrode,Breeze,-,Split,Corrode,-,-,-,https://www.vlr.gg/598932/nova-esports-vs-tyloo-vct-2026-china-kickoff-mr1
TYLOO,TYL,2,Bo3,A,win,"[['Split', 13, 6, 7], ['Corrode', 13, 10, 3]]",26,16,10,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['TYL splash', 'TYL sword9', 'TYL Scales', 'TYL Erv', 'TYL slowly']",Pearl,Abyss,Split,Breeze,-,Split,Corrode,-,-,-,https://www.vlr.gg/598932/nova-esports-vs-tyloo-vct-2026-china-kickoff-mr1
Titan Esports Club,TEC,2,Bo3,A,win,"[['Breeze', 11, 4, 7], ['Bind', 13, 6, 7], ['Haven', 8, 3, 5]]",32,13,19,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['TEC Haodong', 'TEC Coco', 'TEC lucas', 'TEC Dynamite', 'TEC Abo']",Pearl,Abyss,Breeze,Haven,-,Breeze,Bind,Haven,-,-,https://www.vlr.gg/598933/titan-esports-club-vs-wolves-esports-vct-2026-china-kickoff-mr1
Wolves Esports,WOL,1,Bo3,B,loss,"[['Breeze', 13, 5, 8], ['Bind', 7, 5, 2], ['Haven', 13, 7, 6]]",33,17,16,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['WOL qiutiaN', 'WOL jowa', 'WOL yosemite', 'WOL Spring', 'WOL SiuFatBB']",Corrode,Split,Bind,Haven,-,Breeze,Bind,Haven,-,-,https://www.vlr.gg/598933/titan-esports-club-vs-wolves-esports-vct-2026-china-kickoff-mr1
Trace Esports,TE,2,Bo3,A,win,"[['Split', 11, 6, 5], ['Pearl', 13, 11, 2], ['Corrode', 4, 2, 2]]",28,19,9,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['TE deLb', 'TE FengF', 'TE Viva', 'TE Kai', 'TE LuoK1ng']",Breeze,Bind,Split,Corrode,-,Split,Pearl,Corrode,-,-,https://www.vlr.gg/598934/trace-esports-vs-jdg-esports-vct-2026-china-kickoff-mr1
JDG Esports,JDG,1,Bo3,B,loss,"[['Split', 13, 7, 6], ['Pearl', 3, 2, 1], ['Corrode', 13, 10, 3]]",29,19,10,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['JDG jkuro', 'JDG Yuicaw', 'JDG zhe', 'JDG coconut', 'JDG stew']",Abyss,Haven,Pearl,Corrode,-,Split,Pearl,Corrode,-,-,https://www.vlr.gg/598934/trace-esports-vs-jdg-esports-vct-2026-china-kickoff-mr1
FunPlus Phoenix,FPX,0,Bo3,B,loss,"[['Pearl', 9, 5, 4], ['Bind', 15, 5, 7]]",24,10,11,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['FPX BerLIN', 'FPX AAAAY', 'FPX Setrod', 'FPX sScary', 'FPX Life']",Split,Abyss,Bind,Breeze,-,Pearl,Bind,-,-,-,https://www.vlr.gg/598935/funplus-phoenix-vs-bilibili-gaming-vct-2026-china-kickoff-mr1
Bilibili Gaming,BLG,2,Bo3,A,win,"[['Pearl', 13, 8, 5], ['Bind', 17, 5, 7]]",30,13,12,VCT 2026: China Kickoff,Main Event: Middle Round 1,"['BLG whzy', 'BLG rushia', 'BLG Knight', 'BLG nephh', 'BLG bud']",Corrode,Haven,Pearl,Breeze,-,Pearl,Bind,-,-,-,https://www.vlr.gg/598935/funplus-phoenix-vs-bilibili-gaming-vct-2026-china-kickoff-mr1
TYLOO,TYL,2,Bo3,A,win,"[['Corrode', 13, 8, 5], ['Breeze', 9, 7, 2], ['Split', 9, 5, 4]]",31,20,11,VCT 2026: China Kickoff,Main Event: Middle Round 2,"['TYL splash', 'TYL Erv', 'TYL slowly', 'TYL Scales', 'TYL sword9']",Haven,Bind,Corrode,Split,-,Corrode,Breeze,Split,-,-,https://www.vlr.gg/598936/tyloo-vs-titan-esports-club-vct-2026-china-kickoff-mr2
Titan Esports Club,TEC,1,Bo3,B,loss,"[['Corrode', 10, 6, 4], ['Breeze', 13, 8, 5], ['Split', 13, 6, 7]]",36,20,16,VCT 2026: China Kickoff,Main Event: Middle Round 2,"['TEC Coco', 'TEC lucas', 'TEC Dynamite', 'TEC Haodong', 'TEC Abo']",Pearl,Abyss,Breeze,Split,-,Corrode,Breeze,Split,-,-,https://www.vlr.gg/598936/tyloo-vs-titan-esports-club-vct-2026-china-kickoff-mr2
Trace Esports,TE,0,Bo3,A,loss,"[['Abyss', 13, 9, 4], ['Breeze', 13, 4, 9]]",26,13,13,VCT 2026: China Kickoff,Main Event: Middle Round 2,"['TE deLb', 'TE LuoK1ng', 'TE Kai', 'TE FengF', 'TE Viva']",Pearl,Bind,Abyss,Haven,-,Abyss,Breeze,-,-,-,https://www.vlr.gg/598937/trace-esports-vs-bilibili-gaming-vct-2026-china-kickoff-mr2
Bilibili Gaming,BLG,2,Bo3,B,win,"[['Abyss', 10, 7, 3], ['Breeze', 11, 3, 8]]",21,10,11,VCT 2026: China Kickoff,Main Event: Middle Round 2,"['BLG whzy', 'BLG nephh', 'BLG bud', 'BLG rushia', 'BLG Knight']",Corrode,Split,Breeze,Haven,-,Abyss,Breeze,-,-,-,https://www.vlr.gg/598937/trace-esports-vs-bilibili-gaming-vct-2026-china-kickoff-mr2
Nova Esports,NOVA,1,Bo3,A,loss,"[['Abyss', 5, 5, 0], ['Haven', 13, 4, 9], ['Pearl', 13, 3, 10]]",31,12,19,VCT 2026: China Kickoff,Main Event: Lower Round 1,"['NOVA OBONE', 'NOVA Ezeir', 'NOVA GREEN', 'NOVA GuanG', 'NOVA heybay']",Bind,Split,Abyss,Pearl,-,Abyss,Haven,Pearl,-,-,https://www.vlr.gg/598942/nova-esports-vs-wolves-esports-vct-2026-china-kickoff-lr1
Wolves Esports,WOL,2,Bo3,B,win,"[['Abyss', 13, 6, 7], ['Haven', 3, 3, 0], ['Pearl', 11, 2, 9]]",27,11,16,VCT 2026: China Kickoff,Main Event: Lower Round 1,"['WOL yosemite', 'WOL Spring', 'WOL qiutiaN', 'WOL SiuFatBB', 'WOL jowa']",Corrode,Breeze,Haven,Pearl,-,Abyss,Haven,Pearl,-,-,https://www.vlr.gg/598942/nova-esports-vs-wolves-esports-vct-2026-china-kickoff-lr1
All Gamers,AG,2,Bo3,B,win,"[['Corrode', 7, 3, 4], ['Bind', 15, 7, 5], ['Abyss', 13, 7, 6]]",35,17,15,VCT 2026: China Kickoff,Main Event: Upper Round 3,"['AG iamgrq', 'AG Shr1mp', 'AG K1ra', 'AG f4ngeer', 'AG Au1']",Breeze,Pearl,Bind,Abyss,-,Corrode,Bind,Abyss,-,-,https://www.vlr.gg/598929/all-gamers-vs-dragon-ranger-gaming-vct-2026-china-kickoff-ur3
Dragon Ranger Gaming,DRG,1,Bo3,A,loss,"[['Corrode', 13, 8, 5], ['Bind', 13, 7, 5], ['Abyss', 10, 6, 4]]",36,21,14,VCT 2026: China Kickoff,Main Event: Upper Round 3,"['DRG vo0kashu', 'DRG SpiritZ1', 'DRG Flex1n', 'DRG Nicc', 'DRG Akeman']",Haven,Split,Corrode,Abyss,-,Corrode,Bind,Abyss,-,-,https://www.vlr.gg/598929/all-gamers-vs-dragon-ranger-gaming-vct-2026-china-kickoff-ur3
JDG Esports,JDG,2,Bo3,A,win,"[['Pearl', 13, 6, 7], ['Bind', 3, 2, 1], ['Haven', 7, 6, 1]]",23,14,9,VCT 2026: China Kickoff,Main Event: Lower Round 1,"['JDG Yuicaw', 'JDG stew', 'JDG zhe', 'JDG jkuro', 'JDG coconut']",Breeze,Corrode,Pearl,Haven,-,Pearl,Bind,Haven,-,-,https://www.vlr.gg/598943/jdg-esports-vs-funplus-phoenix-vct-2026-china-kickoff-lr1
FunPlus Phoenix,FPX,1,Bo3,B,loss,"[['Pearl', 5, 5, 0], ['Bind', 13, 3, 10], ['Haven', 13, 7, 6]]",31,15,16,VCT 2026: China Kickoff,Main Event: Lower Round 1,"['FPX AAAAY', 'FPX BerLIN', 'FPX sScary', 'FPX Setrod', 'FPX Life']",Split,Abyss,Bind,Haven,-,Pearl,Bind,Haven,-,-,https://www.vlr.gg/598943/jdg-esports-vs-funplus-phoenix-vct-2026-china-kickoff-lr1
Xi Lai Gaming,XLG,2,Bo3,B,win,"[['Split', 13, 6, 7], ['Pearl', 13, 4, 9]]",26,10,16,VCT 2026: China Kickoff,Main Event: Upper Round 3,"['XLG happywei', 'XLG Lysoar', 'XLG WsLeo', 'XLG NoMan', 'XLG Rarga']",Corrode,Haven,Pearl,Bind,-,Split,Pearl,-,-,-,https://www.vlr.gg/598930/xi-lai-gaming-vs-edward-gaming-vct-2026-china-kickoff-ur3
EDward Gaming,EDG,0,Bo3,A,loss,"[['Split', 5, 5, 0], ['Pearl', 6, 3, 3]]",11,8,3,VCT 2026: China Kickoff,Main Event: Upper Round 3,"['EDG CHICHOO', 'EDG nobody', 'EDG Smoggy', 'EDG cb', 'EDG ZmjjKK']",Breeze,Abyss,Split,Bind,-,Split,Pearl,-,-,-,https://www.vlr.gg/598930/xi-lai-gaming-vs-edward-gaming-vct-2026-china-kickoff-ur3
Trace Esports,TE,2,Bo3,A,win,"[['Abyss', 14, 7, 5], ['Bind', 8, 6, 2], ['Split', 6, 4, 2]]",28,17,9,VCT 2026: China Kickoff,Main Event: Lower Round 2,"['TE Viva', 'TE Kai', 'TE FengF', 'TE deLb', 'TE LuoK1ng']",Pearl,Haven,Abyss,Split,-,Abyss,Bind,Split,-,-,https://www.vlr.gg/598944/trace-esports-vs-wolves-esports-vct-2026-china-kickoff-lr2
Wolves Esports,WOL,1,Bo3,B,loss,"[['Abyss', 12, 7, 5], ['Bind', 13, 7, 6], ['Split', 13, 10, 3]]",38,24,14,VCT 2026: China Kickoff,Main Event: Lower Round 2,"['WOL SiuFatBB', 'WOL yosemite', 'WOL jowa', 'WOL qiutiaN', 'WOL Spring']",Corrode,Breeze,Bind,Split,-,Abyss,Bind,Split,-,-,https://www.vlr.gg/598944/trace-esports-vs-wolves-esports-vct-2026-china-kickoff-lr2
Dragon Ranger Gaming,DRG,2,Bo3,A,win,"[['Corrode', 13, 4, 9], ['Split', 6, 3, 3], ['Pearl', 6, 5, 1]]",25,12,13,VCT 2026: China Kickoff,Main Event: Middle Round 3,"['DRG vo0kashu', 'DRG Nicc', 'DRG SpiritZ1', 'DRG Flex1n', 'DRG Akeman']",Haven,Bind,Corrode,Pearl,-,Corrode,Split,Pearl,-,-,https://www.vlr.gg/598938/dragon-ranger-gaming-vs-tyloo-vct-2026-china-kickoff-mr3
TYLOO,TYL,1,Bo3,B,loss,"[['Corrode', 10, 2, 8], ['Split', 13, 9, 4], ['Pearl', 13, 6, 7]]",36,17,19,VCT 2026: China Kickoff,Main Event: Middle Round 3,"['TYL Scales', 'TYL Erv', 'TYL slowly', 'TYL splash', 'TYL sword9']",Abyss,Breeze,Split,Pearl,-,Corrode,Split,Pearl,-,-,https://www.vlr.gg/598938/dragon-ranger-gaming-vs-tyloo-vct-2026-china-kickoff-mr3
Titan Esports Club,TEC,1,Bo3,B,loss,"[['Bind', 13, 10, 3], ['Haven', 10, 5, 5], ['Split', 8, 2, 6]]",31,17,14,VCT 2026: China Kickoff,Main Event: Lower Round 2,"['TEC Abo', 'TEC Dynamite', 'TEC lucas', 'TEC Haodong', 'TEC Coco']",Pearl,Abyss,Haven,Split,-,Bind,Haven,Split,-,-,https://www.vlr.gg/598945/titan-esports-club-vs-jdg-esports-vct-2026-china-kickoff-lr2
JDG Esports,JDG,2,Bo3,A,win,"[['Bind', 5, 3, 2], ['Haven', 13, 6, 7], ['Split', 13, 3, 10]]",31,12,19,VCT 2026: China Kickoff,Main Event: Lower Round 2,"['JDG Yuicaw', 'JDG stew', 'JDG jkuro', 'JDG zhe', 'JDG coconut']",Breeze,Corrode,Bind,Split,-,Bind,Haven,Split,-,-,https://www.vlr.gg/598945/titan-esports-club-vs-jdg-esports-vct-2026-china-kickoff-lr2
EDward Gaming,EDG,1,Bo3,B,loss,"[['Abyss', 7, 6, 1], ['Haven', 13, 4, 9], ['Breeze', 5, 3, 2]]",25,13,12,VCT 2026: China Kickoff,Main Event: Middle Round 3,"['EDG CHICHOO', 'EDG nobody', 'EDG ZmjjKK', 'EDG Smoggy', 'EDG cb']",Pearl,Split,Haven,Breeze,-,Abyss,Haven,Breeze,-,-,https://www.vlr.gg/598939/edward-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mr3
Bilibili Gaming,BLG,2,Bo3,A,win,"[['Abyss', 13, 7, 6], ['Haven', 9, 3, 6], ['Breeze', 13, 10, 3]]",35,20,15,VCT 2026: China Kickoff,Main Event: Middle Round 3,"['BLG nephh', 'BLG Knight', 'BLG whzy', 'BLG rushia', 'BLG bud']",Corrode,Bind,Abyss,Breeze,-,Abyss,Haven,Breeze,-,-,https://www.vlr.gg/598939/edward-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mr3
TYLOO,TYL,2,Bo3,A,win,"[['Haven', 7, 4, 3], ['Abyss', 12, 7, 5]]",19,11,8,VCT 2026: China Kickoff,Main Event: Lower Round 3,"['TYL sword9', 'TYL splash', 'TYL Scales', 'TYL Erv', 'TYL slowly']",Split,Corrode,Haven,Breeze,-,Haven,Abyss,-,-,-,https://www.vlr.gg/598946/tyloo-vs-trace-esports-vct-2026-china-kickoff-lr3
Trace Esports,TE,0,Bo3,B,loss,"[['Haven', 13, 9, 4], ['Abyss', 14, 7, 5]]",27,16,9,VCT 2026: China Kickoff,Main Event: Lower Round 3,"['TE deLb', 'TE Viva', 'TE Kai', 'TE LuoK1ng', 'TE FengF']",Pearl,Bind,Abyss,Breeze,-,Haven,Abyss,-,-,-,https://www.vlr.gg/598946/tyloo-vs-trace-esports-vct-2026-china-kickoff-lr3
EDward Gaming,EDG,2,Bo3,B,win,"[['Abyss', 13, 7, 6], ['Haven', 6, 3, 3], ['Corrode', 13, 9, 4]]",32,19,13,VCT 2026: China Kickoff,Main Event: Lower Round 3,"['EDG Smoggy', 'EDG ZmjjKK', 'EDG nobody', 'EDG cb', 'EDG CHICHOO']",Pearl,Split,Haven,Corrode,-,Abyss,Haven,Corrode,-,-,https://www.vlr.gg/598947/edward-gaming-vs-jdg-esports-vct-2026-china-kickoff-lr3
JDG Esports,JDG,1,Bo3,A,loss,"[['Abyss', 6, 1, 5], ['Haven', 13, 4, 9], ['Corrode', 5, 2, 3]]",24,7,17,VCT 2026: China Kickoff,Main Event: Lower Round 3,"['JDG jkuro', 'JDG zhe', 'JDG stew', 'JDG coconut', 'JDG Yuicaw']",Breeze,Bind,Abyss,Corrode,-,Abyss,Haven,Corrode,-,-,https://www.vlr.gg/598947/edward-gaming-vs-jdg-esports-vct-2026-china-kickoff-lr3
Dragon Ranger Gaming,DRG,0,Bo3,A,loss,"[['Split', 13, 7, 6], ['Abyss', 13, 3, 10]]",26,10,16,VCT 2026: China Kickoff,Main Event: Middle Round 4,"['DRG Nicc', 'DRG Akeman', 'DRG vo0kashu', 'DRG SpiritZ1', 'DRG Flex1n']",Haven,Bind,Split,Breeze,-,Split,Abyss,-,-,-,https://www.vlr.gg/598940/dragon-ranger-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mr4
Bilibili Gaming,BLG,2,Bo3,B,win,"[['Split', 6, 1, 5], ['Abyss', 2, 2, 0]]",8,3,5,VCT 2026: China Kickoff,Main Event: Middle Round 4,"['BLG whzy', 'BLG nephh', 'BLG bud', 'BLG rushia', 'BLG Knight']",Corrode,Pearl,Abyss,Breeze,-,Split,Abyss,-,-,-,https://www.vlr.gg/598940/dragon-ranger-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mr4
TYLOO,TYL,1,Bo3,B,loss,"[['Bind', 13, 4, 9], ['Haven', 9, 8, 1], ['Corrode', 7, 3, 4]]",29,15,14,VCT 2026: China Kickoff,Main Event: Lower Round 4,"['TYL Erv', 'TYL sword9', 'TYL slowly', 'TYL Scales', 'TYL splash']",Abyss,Pearl,Haven,Corrode,-,Bind,Haven,Corrode,-,-,https://www.vlr.gg/598948/tyloo-vs-edward-gaming-vct-2026-china-kickoff-lr4
EDward Gaming,EDG,2,Bo3,A,win,"[['Bind', 3, 3, 0], ['Haven', 13, 9, 4], ['Corrode', 13, 8, 5]]",29,20,9,VCT 2026: China Kickoff,Main Event: Lower Round 4,"['EDG Smoggy', 'EDG CHICHOO', 'EDG cb', 'EDG ZmjjKK', 'EDG nobody']",Breeze,Split,Bind,Corrode,-,Bind,Haven,Corrode,-,-,https://www.vlr.gg/598948/tyloo-vs-edward-gaming-vct-2026-china-kickoff-lr4
Dragon Ranger Gaming,DRG,1,Bo3,B,loss,"[['Split', 13, 6, 7], ['Pearl', 2, 1, 1], ['Corrode', 6, 4, 2]]",21,11,10,VCT 2026: China Kickoff,Main Event: Lower Round 5,"['DRG vo0kashu', 'DRG Nicc', 'DRG Akeman', 'DRG SpiritZ1', 'DRG Flex1n']",Abyss,Haven,Pearl,Corrode,-,Split,Pearl,Corrode,-,-,https://www.vlr.gg/598949/dragon-ranger-gaming-vs-edward-gaming-vct-2026-china-kickoff-lr5
EDward Gaming,EDG,2,Bo3,A,win,"[['Split', 11, 5, 6], ['Pearl', 13, 11, 2], ['Corrode', 13, 5, 8]]",37,21,16,VCT 2026: China Kickoff,Main Event: Lower Round 5,"['EDG cb', 'EDG Smoggy', 'EDG nobody', 'EDG CHICHOO', 'EDG ZmjjKK']",Breeze,Bind,Split,Corrode,-,Split,Pearl,Corrode,-,-,https://www.vlr.gg/598949/dragon-ranger-gaming-vs-edward-gaming-vct-2026-china-kickoff-lr5
All Gamers,AG,3,Bo5,B,win,"[['Pearl', 13, 2, 11], ['Split', 13, 4, 9], ['Bind', 7, 3, 4], ['Abyss', 6, 1, 5], ['Haven', 13, 8, 5]]",52,18,34,VCT 2026: China Kickoff,Main Event: Upper Final,"['AG Shr1mp', 'AG f4ngeer', 'AG K1ra', 'AG Au1', 'AG iamgrq']",Breeze,-,Split,Abyss,Haven,Pearl,Split,Bind,Abyss,Haven,https://www.vlr.gg/598931/all-gamers-vs-xi-lai-gaming-vct-2026-china-kickoff-ubf
Xi Lai Gaming,XLG,2,Bo5,A,loss,"[['Pearl', 5, 1, 4], ['Split', 11, 3, 8], ['Bind', 13, 8, 5], ['Abyss', 13, 7, 6], ['Haven', 10, 7, 3]]",52,26,26,VCT 2026: China Kickoff,Main Event: Upper Final,"['XLG happywei', 'XLG Rarga', 'XLG Lysoar', 'XLG NoMan', 'XLG WsLeo']",Corrode,-,Pearl,Bind,Haven,Pearl,Split,Bind,Abyss,Haven,https://www.vlr.gg/598931/all-gamers-vs-xi-lai-gaming-vct-2026-china-kickoff-ubf
Xi Lai Gaming,XLG,3,Bo5,B,win,"[['Abyss', 14, 7, 5], ['Bind', 13, 9, 4], ['Breeze', 12, 6, 6], ['Pearl', 13, 4, 9], ['Split', 13, 4, 9]]",65,30,33,VCT 2026: China Kickoff,Main Event: Middle Final,"['XLG happywei', 'XLG NoMan', 'XLG Lysoar', 'XLG Rarga', 'XLG WsLeo']",Corrode,-,Bind,Pearl,Split,Abyss,Bind,Breeze,Pearl,Split,https://www.vlr.gg/598941/xi-lai-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mbf
Bilibili Gaming,BLG,2,Bo5,A,loss,"[['Abyss', 16, 7, 5], ['Bind', 4, 1, 3], ['Breeze', 14, 6, 6], ['Pearl', 11, 3, 8], ['Split', 4, 3, 1]]",49,20,23,VCT 2026: China Kickoff,Main Event: Middle Final,"['BLG whzy', 'BLG bud', 'BLG rushia', 'BLG Biank', 'BLG nephh']",Haven,-,Abyss,Breeze,Split,Abyss,Bind,Breeze,Pearl,Split,https://www.vlr.gg/598941/xi-lai-gaming-vs-bilibili-gaming-vct-2026-china-kickoff-mbf
Bilibili Gaming,BLG,1,Bo5,A,loss,"[['Pearl', 9, 3, 6], ['Haven', 13, 6, 7], ['Abyss', 13, 7, 6], ['Split', 13, 7, 6]]",48,23,25,VCT 2026: China Kickoff,Main Event: Lower Final,"['BLG rushia', 'BLG bud', 'BLG whzy', 'BLG nephh', 'BLG Biank']",Corrode,-,Pearl,Abyss,Bind,Pearl,Haven,Abyss,Split,-,https://www.vlr.gg/598950/bilibili-gaming-vs-edward-gaming-vct-2026-china-kickoff-lbf
EDward Gaming,EDG,3,Bo5,B,win,"[['Pearl', 13, 6, 7], ['Haven', 10, 4, 6], ['Abyss', 10, 6, 4], ['Split', 6, 1, 5]]",39,17,22,VCT 2026: China Kickoff,Main Event: Lower Final,"['EDG ZmjjKK', 'EDG CHICHOO', 'EDG cb', 'EDG Smoggy', 'EDG nobody']",Breeze,-,Haven,Split,Bind,Pearl,Haven,Abyss,Split,-,https://www.vlr.gg/598950/bilibili-gaming-vs-edward-gaming-vct-2026-china-kickoff-lbf
