team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
LOUD,LOUD,2,Bo3,B,win,"[['Haven', 7, 3, 4], ['Ascent', 5, 2, 3]]",12,5,7,Champions Tour 2023: Americas League,Regular Season: Week 8,"['LOUD saadhak', 'LOUD aspas', 'LOUD tuyz', 'LOUD Less', 'LOUD cauanzin']",Pearl,Split,Ascent,Lotus,-,Haven,Ascent,-,-,-,https://www.vlr.gg/184035/leviat-n-vs-loud-champions-tour-2023-americas-league-w8
MIBR,MIBR,2,Bo3,B,win,"[['Fracture', 13, 8, 5], ['Pearl', 12, 4, 8], ['Lotus', 13, 6, 7]]",38,18,20,Champions Tour 2023: Americas League,Regular Season: Week 8,"['MIBR RgLMeister', 'MIBR TxoziN', 'MIBR frz', 'MIBR murizzz', 'MIBR jzz']",Split,Haven,Pearl,Lotus,-,Fracture,Pearl,Lotus,-,-,https://www.vlr.gg/184036/mibr-vs-100-thieves-champions-tour-2023-americas-league-w8
100 Thieves,100T,1,Bo3,A,loss,"[['Fracture', 6, 2, 4], ['Pearl', 14, 4, 8], ['Lotus', 7, 5, 2]]",27,11,14,Champions Tour 2023: Americas League,Regular Season: Week 8,"['100T Cryocells', '100T Asuna', '100T Derrek', '100T bang', '100T stellar']",Ascent,Bind,Fracture,Lotus,-,Fracture,Pearl,Lotus,-,-,https://www.vlr.gg/184036/mibr-vs-100-thieves-champions-tour-2023-americas-league-w8
LEVIATÁN,LEV,1,Bo3,B,loss,"[['Ascent', 5, 1, 4], ['Pearl', 20, 8, 4], ['Bind', 6, 1, 5]]",31,10,13,Champions Tour 2023: Americas League,Playoffs: Upper Round 1,"['LEV kiNgg', 'LEV nzr', 'LEV Tacolilla', 'LEV Shyy', 'LEV Mazino']",Haven,Split,Pearl,Bind,-,Ascent,Pearl,Bind,-,-,https://www.vlr.gg/189050/leviat-n-vs-furia-champions-tour-2023-americas-league-ur1
FURIA,FUR,2,Bo3,A,win,"[['Ascent', 13, 8, 5], ['Pearl', 18, 8, 4], ['Bind', 13, 7, 6]]",44,23,15,Champions Tour 2023: Americas League,Playoffs: Upper Round 1,"['FUR Khalil', 'FUR mwzera', 'FUR dgzin', 'FUR mazin', 'FUR ambitioN']",Lotus,Fracture,Ascent,Bind,-,Ascent,Pearl,Bind,-,-,https://www.vlr.gg/189050/leviat-n-vs-furia-champions-tour-2023-americas-league-ur1
NRG,NRG,1,Bo3,A,loss,"[['Haven', 11, 5, 6], ['Split', 15, 4, 8], ['Ascent', 13, 7, 6]]",39,16,20,Champions Tour 2023: Americas League,Playoffs: Upper Round 1,"['NRG crashies', 'NRG s0m', 'NRG ardiis', 'NRG Victor', 'NRG FiNESSE']",Fracture,Lotus,Haven,Ascent,-,Haven,Split,Ascent,-,-,https://www.vlr.gg/189051/nrg-esports-vs-evil-geniuses-champions-tour-2023-americas-league-ur1
Evil Geniuses,EG,2,Bo3,B,win,"[['Haven', 13, 6, 7], ['Split', 13, 4, 8], ['Ascent', 7, 2, 5]]",33,12,20,Champions Tour 2023: Americas League,Playoffs: Upper Round 1,"['EG Demon1', 'EG Boostio', 'EG C0M', 'EG Ethan', 'EG jawgemo']",Bind,Pearl,Split,Ascent,-,Haven,Split,Ascent,-,-,https://www.vlr.gg/189051/nrg-esports-vs-evil-geniuses-champions-tour-2023-americas-league-ur1
LOUD,LOUD,2,Bo3,B,win,"[['Haven', 13, 9, 4], ['Ascent', 13, 9, 4]]",26,18,8,Champions Tour 2023: Americas League,Playoffs: Upper Semifinals,"['LOUD Less', 'LOUD saadhak', 'LOUD cauanzin', 'LOUD aspas', 'LOUD tuyz']",Pearl,Split,Ascent,Bind,-,Haven,Ascent,-,-,-,https://www.vlr.gg/189052/loud-vs-furia-champions-tour-2023-americas-league-ubsf
FURIA,FUR,0,Bo3,A,loss,"[['Haven', 4, 1, 3], ['Ascent', 5, 2, 3]]",9,3,6,Champions Tour 2023: Americas League,Playoffs: Upper Semifinals,"['FUR mazin', 'FUR ambitioN', 'FUR mwzera', 'FUR Khalil', 'FUR dgzin']",Lotus,Fracture,Haven,Bind,-,Haven,Ascent,-,-,-,https://www.vlr.gg/189052/loud-vs-furia-champions-tour-2023-americas-league-ubsf
Cloud9,C9,0,Bo3,B,loss,"[['Fracture', 5, 4, 1], ['Bind', 2, 2, 0]]",7,6,1,Champions Tour 2023: Americas League,Playoffs: Upper Semifinals,"['C9 Xeppaa', 'C9 Zellsis', 'C9 jakee', 'C9 leaf', 'C9 runi']",Split,Pearl,Bind,Ascent,-,Fracture,Bind,-,-,-,https://www.vlr.gg/189053/cloud9-vs-evil-geniuses-champions-tour-2023-americas-league-ubsf
Evil Geniuses,EG,2,Bo3,A,win,"[['Fracture', 13, 5, 8], ['Bind', 13, 3, 10]]",26,8,18,Champions Tour 2023: Americas League,Playoffs: Upper Semifinals,"['EG jawgemo', 'EG Demon1', 'EG Ethan', 'EG Boostio', 'EG C0M']",Lotus,Haven,Fracture,Ascent,-,Fracture,Bind,-,-,-,https://www.vlr.gg/189053/cloud9-vs-evil-geniuses-champions-tour-2023-americas-league-ubsf
FURIA,FUR,0,Bo3,B,loss,"[['Bind', 9, 2, 7], ['Haven', 10, 3, 7]]",19,5,14,Champions Tour 2023: Americas League,Playoffs: Lower Round 1,"['FUR ambitioN', 'FUR Khalil', 'FUR dgzin', 'FUR mwzera', 'FUR mazin']",Lotus,Pearl,Haven,Split,-,Bind,Haven,-,-,-,https://www.vlr.gg/189057/furia-vs-nrg-esports-champions-tour-2023-americas-league-lr1
NRG,NRG,2,Bo3,A,win,"[['Bind', 13, 3, 10], ['Haven', 13, 5, 8]]",26,8,18,Champions Tour 2023: Americas League,Playoffs: Lower Round 1,"['NRG crashies', 'NRG Victor', 'NRG s0m', 'NRG ardiis', 'NRG FiNESSE']",Ascent,Fracture,Bind,Split,-,Bind,Haven,-,-,-,https://www.vlr.gg/189057/furia-vs-nrg-esports-champions-tour-2023-americas-league-lr1
Cloud9,C9,2,Bo3,B,win,"[['Haven', 13, 9, 4], ['Lotus', 10, 6, 4], ['Ascent', 13, 8, 5]]",36,23,13,Champions Tour 2023: Americas League,Playoffs: Lower Round 1,"['C9 jakee', 'C9 Xeppaa', 'C9 Zellsis', 'C9 runi', 'C9 leaf']",Pearl,Bind,Lotus,Ascent,-,Haven,Lotus,Ascent,-,-,https://www.vlr.gg/189056/cloud9-vs-leviat-n-champions-tour-2023-americas-league-lr1
LEVIATÁN,LEV,1,Bo3,A,loss,"[['Haven', 8, 5, 3], ['Lotus', 13, 7, 6], ['Ascent', 4, 0, 4]]",25,12,13,Champions Tour 2023: Americas League,Playoffs: Lower Round 1,"['LEV kiNgg', 'LEV Shyy', 'LEV nzr', 'LEV Tacolilla', 'LEV Mazino']",Fracture,Split,Haven,Ascent,-,Haven,Lotus,Ascent,-,-,https://www.vlr.gg/189056/cloud9-vs-leviat-n-champions-tour-2023-americas-league-lr1
LOUD,LOUD,2,Bo3,B,win,"[['Fracture', 13, 7, 6], ['Ascent', 11, 7, 4], ['Bind', 13, 10, 3]]",37,24,13,Champions Tour 2023: Americas League,Playoffs: Upper Final,"['LOUD Less', 'LOUD aspas', 'LOUD cauanzin', 'LOUD tuyz', 'LOUD saadhak']",Pearl,Split,Ascent,Bind,-,Fracture,Ascent,Bind,-,-,https://www.vlr.gg/189054/loud-vs-evil-geniuses-champions-tour-2023-americas-league-ubf
Evil Geniuses,EG,1,Bo3,A,loss,"[['Fracture', 9, 4, 5], ['Ascent', 13, 8, 5], ['Bind', 3, 1, 2]]",25,13,12,Champions Tour 2023: Americas League,Playoffs: Upper Final,"['EG Demon1', 'EG jawgemo', 'EG C0M', 'EG Ethan', 'EG Boostio']",Haven,Lotus,Fracture,Bind,-,Fracture,Ascent,Bind,-,-,https://www.vlr.gg/189054/loud-vs-evil-geniuses-champions-tour-2023-americas-league-ubf
Cloud9,C9,1,Bo3,B,loss,"[['Pearl', 13, 5, 8], ['Lotus', 9, 4, 5], ['Haven', 12, 6, 6]]",34,15,19,Champions Tour 2023: Americas League,Playoffs: Lower Round 2,"['C9 Zellsis', 'C9 leaf', 'C9 Xeppaa', 'C9 jakee', 'C9 runi']",Bind,Split,Lotus,Haven,-,Pearl,Lotus,Haven,-,-,https://www.vlr.gg/189058/cloud9-vs-nrg-esports-champions-tour-2023-americas-league-lr2
NRG,NRG,2,Bo3,A,win,"[['Pearl', 10, 3, 7], ['Lotus', 13, 7, 6], ['Haven', 14, 6, 6]]",37,16,19,Champions Tour 2023: Americas League,Playoffs: Lower Round 2,"['NRG crashies', 'NRG ardiis', 'NRG s0m', 'NRG FiNESSE', 'NRG Victor']",Ascent,Fracture,Pearl,Haven,-,Pearl,Lotus,Haven,-,-,https://www.vlr.gg/189058/cloud9-vs-nrg-esports-champions-tour-2023-americas-league-lr2
Evil Geniuses,EG,1,Bo5,B,loss,"[['Haven', 13, 6, 7], ['Ascent', 8, 3, 5], ['Lotus', 10, 3, 7], ['Split', 4, 3, 1]]",35,15,20,Champions Tour 2023: Americas League,Playoffs: Lower Final,"['EG Ethan', 'EG C0M', 'EG Demon1', 'EG Boostio', 'EG jawgemo']",Bind,-,Ascent,Split,Pearl,Haven,Ascent,Lotus,Split,-,https://www.vlr.gg/189059/evil-geniuses-vs-nrg-esports-champions-tour-2023-americas-league-lbf
NRG,NRG,3,Bo5,A,win,"[['Haven', 11, 5, 6], ['Ascent', 13, 4, 9], ['Lotus', 13, 5, 8], ['Split', 13, 11, 2]]",50,25,25,Champions Tour 2023: Americas League,Playoffs: Lower Final,"['NRG Victor', 'NRG s0m', 'NRG ardiis', 'NRG crashies', 'NRG FiNESSE']",Fracture,-,Haven,Lotus,Pearl,Haven,Ascent,Lotus,Split,-,https://www.vlr.gg/189059/evil-geniuses-vs-nrg-esports-champions-tour-2023-americas-league-lbf
LOUD,LOUD,3,Bo5,A,win,"[['Ascent', 9, 2, 7], ['Bind', 11, 6, 5], ['Fracture', 11, 7, 4]]",31,15,16,Champions Tour 2023: Americas League,Playoffs: Grand Final,"['LOUD saadhak', 'LOUD aspas', 'LOUD tuyz', 'LOUD cauanzin', 'LOUD Less']",Pearl,Split,Ascent,Fracture,Haven,Ascent,Bind,Fracture,-,-,https://www.vlr.gg/189055/loud-vs-nrg-esports-champions-tour-2023-americas-league-gf
NRG,NRG,0,Bo5,B,loss,"[['Ascent', 13, 5, 8], ['Bind', 13, 7, 6], ['Fracture', 13, 8, 5]]",39,20,19,Champions Tour 2023: Americas League,Playoffs: Grand Final,"['NRG s0m', 'NRG crashies', 'NRG ardiis', 'NRG Victor', 'NRG FiNESSE']",-,-,Bind,Lotus,Haven,Ascent,Bind,Fracture,-,-,https://www.vlr.gg/189055/loud-vs-nrg-esports-champions-tour-2023-americas-league-gf
KOI,MKOI,2,Bo3,B,win,"[['Ascent', 13, 5, 8], ['Lotus', 20, 3, 9]]",33,8,17,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['MKOI sheydos', 'MKOI starxo', 'MKOI trexx', 'MKOI Wolfen', 'MKOI koldamenta']",Pearl,Fracture,Lotus,Split,-,Ascent,Lotus,-,-,-,https://www.vlr.gg/173215/koi-vs-natus-vincere-champions-tour-2023-emea-league-w1
Natus Vincere,NAVI,0,Bo3,A,loss,"[['Ascent', 7, 4, 3], ['Lotus', 18, 3, 9]]",25,7,12,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['NAVI cNed', 'NAVI SUYGETSU', 'NAVI Shao', 'NAVI ANGE1', 'NAVI Zyppan']",Haven,Icebox,Ascent,Split,-,Ascent,Lotus,-,-,-,https://www.vlr.gg/173215/koi-vs-natus-vincere-champions-tour-2023-emea-league-w1
FNATIC,FNC,2,Bo3,A,win,"[['Icebox', 3, 2, 1], ['Split', 11, 6, 5]]",14,8,6,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['FNC Chronicle', 'FNC Boaster', 'FNC Leo', 'FNC Derke', 'FNC kamyk']",Pearl,Lotus,Icebox,Ascent,-,Icebox,Split,-,-,-,https://www.vlr.gg/173214/fnatic-vs-giants-gaming-champions-tour-2023-emea-league-w1
Giants Gaming,GIA,0,Bo3,B,loss,"[['Icebox', 13, 3, 10], ['Split', 13, 7, 6]]",26,10,16,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['GIA Cloud', 'GIA Fit1nho', 'GIA hoody', 'GIA nukkye', 'GIA rhyme']",Fracture,Haven,Split,Ascent,-,Icebox,Split,-,-,-,https://www.vlr.gg/173214/fnatic-vs-giants-gaming-champions-tour-2023-emea-league-w1
Team Heretics,TH,0,Bo3,A,loss,"[['Pearl', 13, 3, 10], ['Lotus', 13, 9, 4]]",26,12,14,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['TH AvovA', 'TH keloqz', 'TH zeek', 'TH Boo', 'TH Mixwell']",Fracture,Haven,Pearl,Ascent,-,Pearl,Lotus,-,-,-,https://www.vlr.gg/173216/team-heretics-vs-fut-esports-champions-tour-2023-emea-league-w1
FUT Esports,FUT,2,Bo3,B,win,"[['Pearl', 4, 2, 2], ['Lotus', 9, 8, 1]]",13,10,3,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['FUT MrFaliN', 'FUT qRaxs', 'FUT qw1', 'FUT AtaKaptan', 'FUT MOJJ']",Icebox,Split,Lotus,Ascent,-,Pearl,Lotus,-,-,-,https://www.vlr.gg/173216/team-heretics-vs-fut-esports-champions-tour-2023-emea-league-w1
Team Liquid,TL,1,Bo3,B,loss,"[['Haven', 6, 3, 3], ['Fracture', 13, 3, 10], ['Lotus', 10, 3, 7]]",29,9,20,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['TL Sayf', 'TL Jamppi', 'TL nAts', 'TL soulcas', 'TL Redgar']",Icebox,Split,Fracture,Lotus,-,Haven,Fracture,Lotus,-,-,https://www.vlr.gg/173217/team-liquid-vs-team-vitality-champions-tour-2023-emea-league-w1
Team Vitality,VIT,2,Bo3,A,win,"[['Haven', 13, 9, 4], ['Fracture', 2, 2, 0], ['Lotus', 13, 5, 8]]",28,16,12,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['VIT Twisten', 'VIT MOLSI', 'VIT BONECOLD', 'VIT Destrian', 'VIT ceNder']",Pearl,Ascent,Haven,Lotus,-,Haven,Fracture,Lotus,-,-,https://www.vlr.gg/173217/team-liquid-vs-team-vitality-champions-tour-2023-emea-league-w1
Natus Vincere,NAVI,2,Bo3,A,win,"[['Icebox', 17, 6, 6], ['Split', 13, 5, 7], ['Pearl', 7, 5, 2]]",37,16,15,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['NAVI cNed', 'NAVI Zyppan', 'NAVI Shao', 'NAVI SUYGETSU', 'NAVI ANGE1']",Haven,Lotus,Icebox,Pearl,-,Icebox,Split,Pearl,-,-,https://www.vlr.gg/173218/natus-vincere-vs-giants-gaming-champions-tour-2023-emea-league-w1
Giants Gaming,GIA,1,Bo3,B,loss,"[['Icebox', 15, 6, 6], ['Split', 15, 5, 7], ['Pearl', 13, 6, 7]]",43,17,20,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['GIA Cloud', 'GIA nukkye', 'GIA Fit1nho', 'GIA hoody', 'GIA rhyme']",Fracture,Ascent,Split,Pearl,-,Icebox,Split,Pearl,-,-,https://www.vlr.gg/173218/natus-vincere-vs-giants-gaming-champions-tour-2023-emea-league-w1
Karmine Corp,KC,2,Bo3,B,win,"[['Icebox', 19, 6, 6], ['Split', 13, 9, 4]]",32,15,10,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['KC Nivera', 'KC xms', 'KC ScreaM', 'KC Newzera', 'KC sh1n']",Ascent,Haven,Split,Lotus,-,Icebox,Split,-,-,-,https://www.vlr.gg/173219/karmine-corp-vs-bbl-esports-champions-tour-2023-emea-league-w1
BBL Esports,BBL,0,Bo3,A,loss,"[['Icebox', 17, 6, 6], ['Split', 11, 8, 3]]",28,14,9,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['BBL Turko', 'BBL SouhcNi', 'BBL QutionerX', 'BBL AsLanM4shadoW', 'BBL Brave']",Pearl,Fracture,Icebox,Lotus,-,Icebox,Split,-,-,-,https://www.vlr.gg/173219/karmine-corp-vs-bbl-esports-champions-tour-2023-emea-league-w1
Team Liquid,TL,2,Bo3,B,win,"[['Lotus', 10, 5, 5], ['Split', 13, 7, 6], ['Ascent', 13, 6, 7]]",36,18,18,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['TL Sayf', 'TL Jamppi', 'TL nAts', 'TL Redgar', 'TL soulcas']",Pearl,Icebox,Split,Ascent,-,Lotus,Split,Ascent,-,-,https://www.vlr.gg/173220/team-liquid-vs-fut-esports-champions-tour-2023-emea-league-w1
FUT Esports,FUT,1,Bo3,A,loss,"[['Lotus', 13, 7, 6], ['Split', 6, 1, 5], ['Ascent', 6, 0, 6]]",25,8,17,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['FUT AtaKaptan', 'FUT qRaxs', 'FUT MOJJ', 'FUT Muj', 'FUT MrFaliN', 'FUT qw1']",Fracture,Haven,Lotus,Ascent,-,Lotus,Split,Ascent,-,-,https://www.vlr.gg/173220/team-liquid-vs-fut-esports-champions-tour-2023-emea-league-w1
KOI,MKOI,0,Bo3,B,loss,"[['Split', 9, 7, 2], ['Fracture', 13, 4, 8]]",22,11,10,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['MKOI Wolfen', 'MKOI sheydos', 'MKOI trexx', 'MKOI starxo', 'MKOI koldamenta']",Haven,Ascent,Fracture,Lotus,-,Split,Fracture,-,-,-,https://www.vlr.gg/173221/koi-vs-team-vitality-champions-tour-2023-emea-league-w1
Team Vitality,VIT,2,Bo3,A,win,"[['Split', 13, 8, 5], ['Fracture', 15, 4, 8]]",28,12,13,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['VIT Twisten', 'VIT MOLSI', 'VIT ceNder', 'VIT BONECOLD', 'VIT Destrian']",Pearl,Icebox,Split,Lotus,-,Split,Fracture,-,-,-,https://www.vlr.gg/173221/koi-vs-team-vitality-champions-tour-2023-emea-league-w1
FNATIC,FNC,2,Bo3,B,win,"[['Ascent', 6, 3, 3], ['Haven', 13, 5, 8], ['Split', 13, 6, 7]]",32,14,18,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['FNC Leo', 'FNC kamyk', 'FNC Derke', 'FNC Chronicle', 'FNC Boaster']",Pearl,Lotus,Haven,Split,-,Ascent,Haven,Split,-,-,https://www.vlr.gg/173222/fnatic-vs-bbl-esports-champions-tour-2023-emea-league-w1
BBL Esports,BBL,1,Bo3,A,loss,"[['Ascent', 13, 9, 4], ['Haven', 9, 4, 5], ['Split', 11, 5, 6]]",33,18,15,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['BBL QutionerX', 'BBL AsLanM4shadoW', 'BBL Brave', 'BBL Turko', 'BBL SouhcNi']",Fracture,Icebox,Ascent,Split,-,Ascent,Haven,Split,-,-,https://www.vlr.gg/173222/fnatic-vs-bbl-esports-champions-tour-2023-emea-league-w1
Team Heretics,TH,2,Bo3,A,win,"[['Icebox', 5, 2, 3], ['Split', 2, 2, 0]]",7,4,3,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['TH keloqz', 'TH zeek', 'TH AvovA', 'TH Mixwell', 'TH Boo']",Fracture,Haven,Icebox,Lotus,-,Icebox,Split,-,-,-,https://www.vlr.gg/173223/team-heretics-vs-karmine-corp-champions-tour-2023-emea-league-w1
Karmine Corp,KC,0,Bo3,B,loss,"[['Icebox', 13, 9, 4], ['Split', 13, 3, 10]]",26,12,14,Champions Tour 2023: EMEA League,Regular Season: Week 1,"['KC Nivera', 'KC sh1n', 'KC ScreaM', 'KC xms', 'KC Newzera']",Ascent,Pearl,Split,Lotus,-,Icebox,Split,-,-,-,https://www.vlr.gg/173223/team-heretics-vs-karmine-corp-champions-tour-2023-emea-league-w1
Team Vitality,VIT,0,Bo3,B,loss,"[['Lotus', 4, 1, 3], ['Haven', 10, 5, 5]]",14,6,8,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['VIT ceNder', 'VIT Destrian', 'VIT MOLSI', 'VIT BONECOLD', 'VIT Twisten']",Pearl,Ascent,Haven,Icebox,-,Lotus,Haven,-,-,-,https://www.vlr.gg/183944/team-vitality-vs-fut-esports-champions-tour-2023-emea-league-w2
FUT Esports,FUT,2,Bo3,A,win,"[['Lotus', 13, 9, 4], ['Haven', 13, 6, 7]]",26,15,11,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['FUT qw1', 'FUT AtaKaptan', 'FUT MOJJ', 'FUT qRaxs', 'FUT MrFaliN']",Fracture,Split,Lotus,Icebox,-,Lotus,Haven,-,-,-,https://www.vlr.gg/183944/team-vitality-vs-fut-esports-champions-tour-2023-emea-league-w2
Natus Vincere,NAVI,2,Bo3,B,win,"[['Ascent', 13, 7, 6], ['Fracture', 13, 6, 7]]",26,13,13,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['NAVI Zyppan', 'NAVI cNed', 'NAVI SUYGETSU', 'NAVI Shao', 'NAVI ANGE1']",Haven,Icebox,Fracture,Split,-,Ascent,Fracture,-,-,-,https://www.vlr.gg/183945/natus-vincere-vs-bbl-esports-champions-tour-2023-emea-league-w2
BBL Esports,BBL,0,Bo3,A,loss,"[['Ascent', 10, 6, 4], ['Fracture', 8, 2, 6]]",18,8,10,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['BBL QutionerX', 'BBL Turko', 'BBL AsLanM4shadoW', 'BBL Brave', 'BBL SouhcNi']",Pearl,Lotus,Ascent,Split,-,Ascent,Fracture,-,-,-,https://www.vlr.gg/183945/natus-vincere-vs-bbl-esports-champions-tour-2023-emea-league-w2
FNATIC,FNC,2,Bo3,A,win,"[['Icebox', 3, 3, 0], ['Ascent', 6, 1, 5]]",9,4,5,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['FNC Derke', 'FNC Leo', 'FNC Boaster', 'FNC Chronicle', 'FNC Alfajer']",Pearl,Split,Icebox,Fracture,-,Icebox,Ascent,-,-,-,https://www.vlr.gg/183946/fnatic-vs-team-heretics-champions-tour-2023-emea-league-w2
Team Heretics,TH,0,Bo3,B,loss,"[['Icebox', 13, 4, 9], ['Ascent', 13, 7, 6]]",26,11,15,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['TH Boo', 'TH AvovA', 'TH Mixwell', 'TH zeek', 'TH keloqz']",Haven,Lotus,Ascent,Fracture,-,Icebox,Ascent,-,-,-,https://www.vlr.gg/183946/fnatic-vs-team-heretics-champions-tour-2023-emea-league-w2
Team Liquid,TL,2,Bo3,A,win,"[['Ascent', 5, 1, 4], ['Split', 2, 0, 2]]",7,1,6,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['TL Jamppi', 'TL Sayf', 'TL nAts', 'TL Redgar', 'TL soulcas']",Pearl,Haven,Ascent,Lotus,-,Ascent,Split,-,-,-,https://www.vlr.gg/183947/team-liquid-vs-karmine-corp-champions-tour-2023-emea-league-w2
Karmine Corp,KC,0,Bo3,B,loss,"[['Ascent', 13, 8, 5], ['Split', 13, 1, 12]]",26,9,17,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['KC Nivera', 'KC xms', 'KC ScreaM', 'KC sh1n', 'KC Newzera']",Fracture,Icebox,Split,Lotus,-,Ascent,Split,-,-,-,https://www.vlr.gg/183947/team-liquid-vs-karmine-corp-champions-tour-2023-emea-league-w2
KOI,MKOI,0,Bo3,B,loss,"[['Lotus', 1, 1, 0], ['Ascent', 11, 4, 7]]",12,5,7,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['MKOI sheydos', 'MKOI trexx', 'MKOI starxo', 'MKOI koldamenta', 'MKOI Wolfen']",Split,Pearl,Ascent,Icebox,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/183948/koi-vs-giants-gaming-champions-tour-2023-emea-league-w2
Giants Gaming,GIA,2,Bo3,A,win,"[['Lotus', 13, 2, 11], ['Ascent', 13, 5, 8]]",26,7,19,Champions Tour 2023: EMEA League,Regular Season: Week 2,"['GIA hoody', 'GIA nukkye', 'GIA Cloud', 'GIA Fit1nho', 'GIA rhyme']",Fracture,Haven,Lotus,Icebox,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/183948/koi-vs-giants-gaming-champions-tour-2023-emea-league-w2
Natus Vincere,NAVI,2,Bo3,A,win,"[['Pearl', 3, 0, 3], ['Lotus', 13, 10, 3], ['Ascent', 2, 1, 1]]",18,11,7,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['NAVI Shao', 'NAVI Zyppan', 'NAVI SUYGETSU', 'NAVI cNed', 'NAVI ANGE1']",Icebox,Split,Pearl,Ascent,-,Pearl,Lotus,Ascent,-,-,https://www.vlr.gg/183949/natus-vincere-vs-team-heretics-champions-tour-2023-emea-league-w3
Team Heretics,TH,1,Bo3,B,loss,"[['Pearl', 13, 9, 4], ['Lotus', 9, 7, 2], ['Ascent', 13, 2, 11]]",35,18,17,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['TH AvovA', 'TH Boo', 'TH zeek', 'TH Mixwell', 'TH keloqz']",Fracture,Haven,Lotus,Ascent,-,Pearl,Lotus,Ascent,-,-,https://www.vlr.gg/183949/natus-vincere-vs-team-heretics-champions-tour-2023-emea-league-w3
Team Liquid,TL,0,Bo3,A,loss,"[['Lotus', 13, 11, 2], ['Haven', 13, 6, 7]]",26,17,9,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['TL Sayf', 'TL Redgar', 'TL soulcas', 'TL nAts', 'TL Jamppi']",Icebox,Ascent,Lotus,Fracture,-,Lotus,Haven,-,-,-,https://www.vlr.gg/183951/team-liquid-vs-fnatic-champions-tour-2023-emea-league-w3
FNATIC,FNC,2,Bo3,B,win,"[['Lotus', 6, 5, 1], ['Haven', 6, 0, 6]]",12,5,7,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['FNC Derke', 'FNC Chronicle', 'FNC Alfajer', 'FNC Leo', 'FNC Boaster']",Pearl,Split,Haven,Fracture,-,Lotus,Haven,-,-,-,https://www.vlr.gg/183951/team-liquid-vs-fnatic-champions-tour-2023-emea-league-w3
Giants Gaming,GIA,2,Bo3,B,win,"[['Icebox', 13, 6, 7], ['Split', 13, 9, 4]]",26,15,11,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['GIA Cloud', 'GIA Fit1nho', 'GIA nukkye', 'GIA hoody', 'GIA rhyme']",Ascent,Haven,Split,Fracture,-,Icebox,Split,-,-,-,https://www.vlr.gg/183952/giants-gaming-vs-bbl-esports-champions-tour-2023-emea-league-w3
BBL Esports,BBL,0,Bo3,A,loss,"[['Icebox', 10, 5, 5], ['Split', 3, 0, 3]]",13,5,8,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['BBL SouhcNi', 'BBL QutionerX', 'BBL AsLanM4shadoW', 'BBL Brave', 'BBL Turko']",Pearl,Lotus,Icebox,Fracture,-,Icebox,Split,-,-,-,https://www.vlr.gg/183952/giants-gaming-vs-bbl-esports-champions-tour-2023-emea-league-w3
Team Vitality,VIT,2,Bo3,B,win,"[['Ascent', 13, 3, 10], ['Split', 13, 11, 2]]",26,14,12,Champions Tour 2023: EMEA League,Regular Season: Week 3,"['VIT Destrian', 'VIT Twisten', 'VIT BONECOLD', 'VIT ceNder', 'VIT MOLSI']",Pearl,Fracture,Split,Lotus,-,Ascent,Split,-,-,-,https://www.vlr.gg/183953/team-vitality-vs-karmine-corp-champions-tour-2023-emea-league-w3
