team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
BBL Esports,BBL,1,Bo3,A,loss,"[['Haven', 11, 8, 3], ['Split', 13, 3, 10], ['Fracture', 8, 5, 3]]",32,16,16,VCT 2025: EMEA Stage 1,Playoffs: Lower Round 3,"['BBL PROFEK', 'BBL MAGNUM', 'BBL sociablEE', 'BBL LewN', 'BBL Jamppi']",Lotus,Ascent,Haven,Fracture,-,Haven,Split,Fracture,-,-,https://www.vlr.gg/482511/team-liquid-vs-bbl-esports-champions-tour-2025-emea-stage-1-playoffs-lr3
Team Heretics,TH,3,Bo5,A,win,"[['Haven', 3, 1, 2], ['Ascent', 10, 7, 3], ['Icebox', 2, 0, 2]]",15,8,7,VCT 2025: EMEA Stage 1,Playoffs: Lower Final,"['TH benjyfishy', 'TH Wo0t', 'TH MiniBoo', 'TH RieNs', 'TH Boo']",Fracture,-,Haven,Icebox,Split,Haven,Ascent,Icebox,-,-,https://www.vlr.gg/482512/team-heretics-vs-team-liquid-champions-tour-2025-emea-stage-1-playoffs-lbf
Team Liquid,TL,0,Bo5,B,loss,"[['Haven', 13, 10, 3], ['Ascent', 13, 8, 5], ['Icebox', 13, 10, 3]]",39,28,11,VCT 2025: EMEA Stage 1,Playoffs: Lower Final,"['TL Serial', 'TL paTiTek', 'TL keiko', 'TL kamo', 'TL nAts']",Pearl,-,Ascent,Lotus,Split,Haven,Ascent,Icebox,-,-,https://www.vlr.gg/482512/team-heretics-vs-team-liquid-champions-tour-2025-emea-stage-1-playoffs-lbf
FNATIC,FNC,3,Bo5,A,win,"[['Split', 4, 1, 3], ['Icebox', 9, 2, 7], ['Fracture', 12, 5, 7]]",25,8,17,VCT 2025: EMEA Stage 1,Playoffs: Grand Final,"['FNC kaajak', 'FNC Chronicle', 'FNC Alfajer', 'FNC crashies', 'FNC Boaster']",Pearl,Haven,Split,Fracture,Ascent,Split,Icebox,Fracture,-,-,https://www.vlr.gg/482513/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-playoffs-gf
Team Heretics,TH,0,Bo5,B,loss,"[['Split', 13, 9, 4], ['Icebox', 13, 3, 10], ['Fracture', 14, 5, 7]]",40,17,21,VCT 2025: EMEA Stage 1,Playoffs: Grand Final,"['TH Wo0t', 'TH benjyfishy', 'TH MiniBoo', 'TH RieNs', 'TH Boo']",-,-,Icebox,Lotus,Ascent,Split,Icebox,Fracture,-,-,https://www.vlr.gg/482513/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-playoffs-gf
DetonatioN FocusMe,DFM,0,Bo3,B,loss,"[['Lotus', 7, 4, 3], ['Pearl', 11, 5, 6]]",18,9,9,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['DFM Akame', 'DFM Meiy', 'DFM Jinboong', 'DFM gyen', 'DFM Art']",Icebox,Fracture,Pearl,Split,-,Lotus,Pearl,-,-,-,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1
Global Esports,GE,2,Bo3,A,win,"[['Lotus', 13, 9, 4], ['Pearl', 13, 6, 7]]",26,15,11,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['GE Kr1stal', 'GE kellyS', 'GE Papi', 'GE UdoTan', 'GE yokam']",Ascent,Haven,Lotus,Split,-,Lotus,Pearl,-,-,-,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1
T1,T1,2,Bo3,B,win,"[['Fracture', 13, 7, 6], ['Split', 12, 6, 6], ['Haven', 13, 10, 3]]",38,23,15,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['T1 Meteor', 'T1 iZu', 'T1 BuZz', 'T1 Sylvan', 'T1 stax']",Ascent,Lotus,Split,Haven,-,Fracture,Split,Haven,-,-,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1
ZETA DIVISION,ZETA,1,Bo3,A,loss,"[['Fracture', 7, 6, 1], ['Split', 14, 6, 6], ['Haven', 5, 3, 2]]",26,15,9,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['ZETA SugarZ3ro', 'ZETA Xdll', 'ZETA Dep', 'ZETA CLZ', 'ZETA SyouTa']",Icebox,Pearl,Fracture,Haven,-,Fracture,Split,Haven,-,-,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1
DRX,DRX,2,Bo3,A,win,"[['Haven', 9, 8, 1], ['Icebox', 13, 10, 3], ['Lotus', 7, 5, 2]]",29,23,6,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['DRX HYUNMIN', 'DRX MaKo', 'DRX BeYN', 'DRX Flashback', 'DRX free1ng']",Pearl,Fracture,Haven,Lotus,-,Haven,Icebox,Lotus,-,-,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1
Paper Rex,PRX,1,Bo3,B,loss,"[['Haven', 13, 9, 4], ['Icebox', 10, 9, 1], ['Lotus', 13, 10, 3]]",36,28,8,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['PRX Jinggg', 'PRX something', 'PRX f0rsakeN', 'PRX d4v41', 'PRX mindfreak']",Ascent,Split,Icebox,Lotus,-,Haven,Icebox,Lotus,-,-,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1
TALON,TLN,2,Bo3,B,win,"[['Pearl', 5, 0, 5], ['Fracture', 13, 10, 3], ['Haven', 13, 5, 8]]",31,15,16,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['TLN thyy', 'TLN Killua', 'TLN primmie', 'TLN JitBoyS', 'TLN Crws']",Lotus,Split,Fracture,Haven,-,Pearl,Fracture,Haven,-,-,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1
Team Secret,TS,1,Bo3,A,loss,"[['Pearl', 13, 7, 6], ['Fracture', 2, 0, 2], ['Haven', 9, 2, 7]]",24,9,15,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['TS invy', 'TS Jremy', 'TS Wild0reoo', 'TS 2GE', 'TS JessieVash']",Ascent,Icebox,Pearl,Haven,-,Pearl,Fracture,Haven,-,-,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1
Gen.G,GEN,0,Bo3,B,loss,"[['Ascent', 8, 5, 3], ['Haven', 15, 7, 5]]",23,12,8,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['GEN Munchkin', 'GEN t3xture', 'GEN Karon', 'GEN Ash', 'GEN Suggest']",Pearl,Icebox,Haven,Fracture,-,Ascent,Haven,-,-,-,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1
BOOM Esports,BME,2,Bo3,A,win,"[['Ascent', 13, 9, 4], ['Haven', 17, 7, 5]]",30,16,9,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['BME dos9', 'BME Famouz', 'BME NcSlasher', 'BME BerserX', 'BME Shiro']",Split,Lotus,Ascent,Fracture,-,Ascent,Haven,-,-,-,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1
Nongshim RedForce,NS,2,Bo3,B,win,"[['Ascent', 5, 2, 3], ['Split', 13, 4, 9], ['Pearl', 13, 8, 5]]",31,14,17,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['NS Persia', 'NS Ivy', 'NS Francis', 'NS margaret', 'NS Dambi']",Fracture,Haven,Split,Pearl,-,Ascent,Split,Pearl,-,-,https://www.vlr.gg/458810/nongshim-redforce-vs-rex-regum-qeon-champions-tour-2025-pacific-stage-1-w1
Rex Regum Qeon,RRQ,1,Bo3,A,loss,"[['Ascent', 13, 3, 10], ['Split', 8, 0, 8], ['Pearl', 10, 7, 3]]",31,10,21,VCT 2025: Pacific Stage 1,Group Stage: Week 1,"['RRQ Kushy', 'RRQ Monyet', 'RRQ Jemkin', 'RRQ xffero', 'RRQ crazyguy']",Lotus,Icebox,Ascent,Pearl,-,Ascent,Split,Pearl,-,-,https://www.vlr.gg/458810/nongshim-redforce-vs-rex-regum-qeon-champions-tour-2025-pacific-stage-1-w1
Team Secret,TS,0,Bo3,B,loss,"[['Lotus', 11, 4, 7], ['Icebox', 10, 5, 5]]",21,9,12,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['TS invy', 'TS JessieVash', 'TS Wild0reoo', 'TS Jremy', 'TS 2GE']",Fracture,Ascent,Icebox,Haven,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/458811/team-secret-vs-zeta-division-champions-tour-2025-pacific-stage-1-w2
ZETA DIVISION,ZETA,2,Bo3,A,win,"[['Lotus', 13, 5, 8], ['Icebox', 13, 7, 6]]",26,12,14,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['ZETA CLZ', 'ZETA SugarZ3ro', 'ZETA Dep', 'ZETA SyouTa', 'ZETA Xdll']",Pearl,Split,Lotus,Haven,-,Lotus,Icebox,-,-,-,https://www.vlr.gg/458811/team-secret-vs-zeta-division-champions-tour-2025-pacific-stage-1-w2
T1,T1,2,Bo3,A,win,"[['Icebox', 10, 7, 3], ['Split', 11, 8, 3]]",21,15,6,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['T1 stax', 'T1 iZu', 'T1 Sylvan', 'T1 Meteor', 'T1 BuZz']",Lotus,Pearl,Icebox,Ascent,-,Icebox,Split,-,-,-,https://www.vlr.gg/458812/t1-vs-nongshim-redforce-champions-tour-2025-pacific-stage-1-w2
Nongshim RedForce,NS,0,Bo3,B,loss,"[['Icebox', 13, 8, 5], ['Split', 13, 9, 4]]",26,17,9,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['NS Persia', 'NS Ivy', 'NS margaret', 'NS Francis', 'NS Dambi']",Haven,Fracture,Split,Ascent,-,Icebox,Split,-,-,-,https://www.vlr.gg/458812/t1-vs-nongshim-redforce-champions-tour-2025-pacific-stage-1-w2
Gen.G,GEN,2,Bo3,A,win,"[['Lotus', 10, 5, 5], ['Fracture', 13, 5, 8], ['Haven', 4, 2, 2]]",27,12,15,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['GEN Karon', 'GEN t3xture', 'GEN Munchkin', 'GEN Ash', 'GEN Suggest']",Icebox,Split,Lotus,Haven,-,Lotus,Fracture,Haven,-,-,https://www.vlr.gg/458813/gen-g-vs-paper-rex-champions-tour-2025-pacific-stage-1-w2
Paper Rex,PRX,1,Bo3,B,loss,"[['Lotus', 13, 6, 7], ['Fracture', 6, 4, 2], ['Haven', 13, 10, 3]]",32,20,12,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['PRX f0rsakeN', 'PRX something', 'PRX Jinggg', 'PRX mindfreak', 'PRX d4v41']",Ascent,Pearl,Fracture,Haven,-,Lotus,Fracture,Haven,-,-,https://www.vlr.gg/458813/gen-g-vs-paper-rex-champions-tour-2025-pacific-stage-1-w2
DRX,DRX,2,Bo3,A,win,"[['Lotus', 3, 3, 0], ['Ascent', 8, 2, 6]]",11,5,6,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['DRX free1ng', 'DRX MaKo', 'DRX HYUNMIN', 'DRX Flashback', 'DRX BeYN']",Pearl,Split,Lotus,Fracture,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/458814/drx-vs-detonation-focusme-champions-tour-2025-pacific-stage-1-w2
DetonatioN FocusMe,DFM,0,Bo3,B,loss,"[['Lotus', 13, 4, 9], ['Ascent', 13, 6, 7]]",26,10,16,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['DFM Meiy', 'DFM Akame', 'DFM gyen', 'DFM Art', 'DFM Jinboong']",Icebox,Haven,Ascent,Fracture,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/458814/drx-vs-detonation-focusme-champions-tour-2025-pacific-stage-1-w2
TALON,TLN,0,Bo3,A,loss,"[['Lotus', 13, 6, 7], ['Ascent', 13, 8, 5]]",26,14,12,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['TLN Killua', 'TLN JitBoyS', 'TLN Crws', 'TLN primmie', 'TLN thyy']",Pearl,Icebox,Lotus,Haven,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/458815/talon-vs-rex-regum-qeon-champions-tour-2025-pacific-stage-1-w2
Rex Regum Qeon,RRQ,2,Bo3,B,win,"[['Lotus', 8, 5, 3], ['Ascent', 5, 1, 4]]",13,6,7,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['RRQ Jemkin', 'RRQ Kushy', 'RRQ xffero', 'RRQ Monyet', 'RRQ crazyguy']",Fracture,Split,Ascent,Haven,-,Lotus,Ascent,-,-,-,https://www.vlr.gg/458815/talon-vs-rex-regum-qeon-champions-tour-2025-pacific-stage-1-w2
BOOM Esports,BME,2,Bo3,B,win,"[['Lotus', 13, 2, 11], ['Haven', 13, 5, 8]]",26,7,19,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['BME BerserX', 'BME dos9', 'BME NcSlasher', 'BME Famouz', 'BME Shiro']",Split,Pearl,Haven,Fracture,-,Lotus,Haven,-,-,-,https://www.vlr.gg/458816/boom-esports-vs-global-esports-champions-tour-2025-pacific-stage-1-w2
Global Esports,GE,0,Bo3,A,loss,"[['Lotus', 1, 1, 0], ['Haven', 11, 4, 7]]",12,5,7,VCT 2025: Pacific Stage 1,Group Stage: Week 2,"['GE UdoTan', 'GE Kr1stal', 'GE kellyS', 'GE Papi', 'GE yokam']",Ascent,Icebox,Lotus,Fracture,-,Lotus,Haven,-,-,-,https://www.vlr.gg/458816/boom-esports-vs-global-esports-champions-tour-2025-pacific-stage-1-w2
Gen.G,GEN,2,Bo3,A,win,"[['Lotus', 2, 2, 0], ['Fracture', 4, 4, 0]]",6,6,0,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['GEN Karon', 'GEN Foxy9', 'GEN Ash', 'GEN Munchkin', 'GEN t3xture']",Ascent,Pearl,Lotus,Haven,-,Lotus,Fracture,-,-,-,https://www.vlr.gg/458817/gen-g-vs-detonation-focusme-champions-tour-2025-pacific-stage-1-w3
DetonatioN FocusMe,DFM,0,Bo3,B,loss,"[['Lotus', 13, 3, 10], ['Fracture', 13, 5, 8]]",26,8,18,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['DFM gyen', 'DFM Akame', 'DFM Jinboong', 'DFM Meiy', 'DFM Art']",Icebox,Split,Fracture,Haven,-,Lotus,Fracture,-,-,-,https://www.vlr.gg/458817/gen-g-vs-detonation-focusme-champions-tour-2025-pacific-stage-1-w3
Rex Regum Qeon,RRQ,2,Bo3,B,win,"[['Split', 13, 6, 7], ['Haven', 13, 8, 5]]",26,14,12,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['RRQ crazyguy', 'RRQ Kushy', 'RRQ Jemkin', 'RRQ Monyet', 'RRQ xffero']",Lotus,Pearl,Haven,Fracture,-,Split,Haven,-,-,-,https://www.vlr.gg/458818/rex-regum-qeon-vs-zeta-division-champions-tour-2025-pacific-stage-1-w3
ZETA DIVISION,ZETA,0,Bo3,A,loss,"[['Split', 6, 5, 1], ['Haven', 9, 7, 2]]",15,12,3,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['ZETA Dep', 'ZETA CLZ', 'ZETA SugarZ3ro', 'ZETA SyouTa', 'ZETA Xdll']",Ascent,Icebox,Split,Fracture,-,Split,Haven,-,-,-,https://www.vlr.gg/458818/rex-regum-qeon-vs-zeta-division-champions-tour-2025-pacific-stage-1-w3
Paper Rex,PRX,1,Bo3,A,loss,"[['Ascent', 8, 2, 6], ['Fracture', 13, 7, 6], ['Pearl', 13, 5, 8]]",34,14,20,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['PRX Jinggg', 'PRX f0rsakeN', 'PRX PatMen', 'PRX something', 'PRX d4v41']",Haven,Icebox,Pearl,Fracture,-,Pearl,Ascent,Fracture,-,-,https://www.vlr.gg/458819/paper-rex-vs-boom-esports-champions-tour-2025-pacific-stage-1-w3
BOOM Esports,BME,2,Bo3,B,win,"[['Ascent', 13, 3, 10], ['Fracture', 9, 4, 5], ['Pearl', 10, 4, 6]]",32,11,21,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['BME Famouz', 'BME NcSlasher', 'BME dos9', 'BME Shiro', 'BME BerserX']",Split,Lotus,Ascent,Fracture,-,Pearl,Ascent,Fracture,-,-,https://www.vlr.gg/458819/paper-rex-vs-boom-esports-champions-tour-2025-pacific-stage-1-w3
TALON,TLN,2,Bo3,A,win,"[['Haven', 13, 7, 6], ['Lotus', 8, 3, 5], ['Fracture', 6, 2, 4]]",27,12,15,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['TLN thyy', 'TLN primmie', 'TLN Crws', 'TLN Killua', 'TLN JitBoyS']",Pearl,Split,Haven,Fracture,-,Haven,Lotus,Fracture,-,-,https://www.vlr.gg/458820/talon-vs-nongshim-redforce-champions-tour-2025-pacific-stage-1-w3
Nongshim RedForce,NS,1,Bo3,B,loss,"[['Haven', 5, 0, 5], ['Lotus', 13, 7, 6], ['Fracture', 13, 3, 10]]",31,10,21,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['NS margaret', 'NS Dambi', 'NS Francis', 'NS Persia', 'NS Ivy']",Ascent,Icebox,Lotus,Fracture,-,Haven,Lotus,Fracture,-,-,https://www.vlr.gg/458820/talon-vs-nongshim-redforce-champions-tour-2025-pacific-stage-1-w3
DRX,DRX,2,Bo3,A,win,"[['Ascent', 3, 0, 3], ['Split', 10, 4, 6]]",13,4,9,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['DRX Flashback', 'DRX Estrella', 'DRX free1ng', 'DRX MaKo', 'DRX HYUNMIN']",Pearl,Haven,Ascent,Fracture,-,Ascent,Split,-,-,-,https://www.vlr.gg/458821/drx-vs-global-esports-champions-tour-2025-pacific-stage-1-w3
Global Esports,GE,0,Bo3,B,loss,"[['Ascent', 13, 9, 4], ['Split', 13, 6, 7]]",26,15,11,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['GE Kr1stal', 'GE UdoTan', 'GE Papi', 'GE kellyS', 'GE yokam']",Icebox,Lotus,Split,Fracture,-,Ascent,Split,-,-,-,https://www.vlr.gg/458821/drx-vs-global-esports-champions-tour-2025-pacific-stage-1-w3
T1,T1,2,Bo3,A,win,"[['Haven', 6, 2, 4], ['Icebox', 13, 4, 9], ['Lotus', 8, 7, 1]]",27,13,14,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['T1 BuZz', 'T1 Sylvan', 'T1 Meteor', 'T1 stax', 'T1 iZu']",Pearl,Split,Haven,Lotus,-,Haven,Icebox,Lotus,-,-,https://www.vlr.gg/458822/t1-vs-team-secret-champions-tour-2025-pacific-stage-1-w3
Team Secret,TS,1,Bo3,B,loss,"[['Haven', 13, 8, 5], ['Icebox', 9, 3, 6], ['Lotus', 13, 8, 5]]",35,19,16,VCT 2025: Pacific Stage 1,Group Stage: Week 3,"['TS invy', 'TS JessieVash', 'TS Jremy', 'TS 2GE', 'TS Wild0reoo']",Fracture,Ascent,Icebox,Lotus,-,Haven,Icebox,Lotus,-,-,https://www.vlr.gg/458822/t1-vs-team-secret-champions-tour-2025-pacific-stage-1-w3
Nongshim RedForce,NS,2,Bo3,A,win,"[['Pearl', 10, 3, 7], ['Split', 3, 3, 0]]",13,6,7,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['NS Francis', 'NS Persia', 'NS Dambi', 'NS Ivy', 'NS margaret']",Icebox,Fracture,Pearl,Fracture,-,Pearl,Split,-,-,-,https://www.vlr.gg/458823/nongshim-redforce-vs-team-secret-champions-tour-2025-pacific-stage-1-w4
Team Secret,TS,0,Bo3,B,loss,"[['Pearl', 13, 5, 8], ['Split', 13, 4, 9]]",26,9,17,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['TS invy', 'TS JessieVash', 'TS Jremy', 'TS 2GE', 'TS Wild0reoo']",Haven,Ascent,Split,Fracture,-,Pearl,Split,-,-,-,https://www.vlr.gg/458823/nongshim-redforce-vs-team-secret-champions-tour-2025-pacific-stage-1-w4
DRX,DRX,1,Bo3,A,loss,"[['Icebox', 13, 8, 5], ['Haven', 12, 5, 7], ['Ascent', 13, 8, 5]]",38,21,17,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['DRX HYUNMIN', 'DRX Estrella', 'DRX BeYN', 'DRX free1ng', 'DRX MaKo']",Pearl,Fracture,Icebox,Ascent,-,Icebox,Haven,Ascent,-,-,https://www.vlr.gg/458824/drx-vs-boom-esports-champions-tour-2025-pacific-stage-1-w4
BOOM Esports,BME,2,Bo3,B,win,"[['Icebox', 8, 4, 4], ['Haven', 14, 5, 7], ['Ascent', 8, 7, 1]]",30,16,12,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['BME BerserX', 'BME NcSlasher', 'BME Shiro', 'BME dos9', 'BME Famouz']",Split,Lotus,Haven,Ascent,-,Icebox,Haven,Ascent,-,-,https://www.vlr.gg/458824/drx-vs-boom-esports-champions-tour-2025-pacific-stage-1-w4
T1,T1,1,Bo3,A,loss,"[['Pearl', 10, 6, 4], ['Icebox', 13, 7, 6], ['Lotus', 13, 9, 4]]",36,22,14,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['T1 iZu', 'T1 stax', 'T1 Meteor', 'T1 Sylvan', 'T1 BuZz']",Ascent,Fracture,Pearl,Lotus,-,Pearl,Icebox,Lotus,-,-,https://www.vlr.gg/458825/t1-vs-rex-regum-qeon-champions-tour-2025-pacific-stage-1-w4
Rex Regum Qeon,RRQ,2,Bo3,B,win,"[['Pearl', 13, 7, 6], ['Icebox', 10, 6, 4], ['Lotus', 5, 2, 3]]",28,15,13,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['RRQ xffero', 'RRQ Jemkin', 'RRQ Monyet', 'RRQ Kushy', 'RRQ crazyguy']",Haven,Split,Icebox,Lotus,-,Pearl,Icebox,Lotus,-,-,https://www.vlr.gg/458825/t1-vs-rex-regum-qeon-champions-tour-2025-pacific-stage-1-w4
Gen.G,GEN,2,Bo3,A,win,"[['Haven', 5, 4, 1], ['Pearl', 7, 4, 3]]",12,8,4,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['GEN Karon', 'GEN Foxy9', 'GEN Ash', 'GEN Munchkin', 'GEN t3xture']",Split,Fracture,Haven,Ascent,-,Haven,Pearl,-,-,-,https://www.vlr.gg/458826/gen-g-vs-global-esports-champions-tour-2025-pacific-stage-1-w4
Global Esports,GE,0,Bo3,B,loss,"[['Haven', 13, 5, 8], ['Pearl', 13, 5, 8]]",26,10,16,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['GE Kr1stal', 'GE UdoTan', 'GE kellyS', 'GE Papi', 'GE Deryeon']",Lotus,Icebox,Pearl,Ascent,-,Haven,Pearl,-,-,-,https://www.vlr.gg/458826/gen-g-vs-global-esports-champions-tour-2025-pacific-stage-1-w4
TALON,TLN,0,Bo3,A,loss,"[['Lotus', 13, 4, 9], ['Split', 13, 5, 8]]",26,9,17,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['TLN primmie', 'TLN Crws', 'TLN Killua', 'TLN JitBoyS', 'TLN thyy']",Pearl,Haven,Lotus,Icebox,-,Lotus,Split,-,-,-,https://www.vlr.gg/458827/talon-vs-zeta-division-champions-tour-2025-pacific-stage-1-w4
ZETA DIVISION,ZETA,2,Bo3,B,win,"[['Lotus', 4, 3, 1], ['Split', 10, 3, 7]]",14,6,8,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['ZETA SugarZ3ro', 'ZETA Xdll', 'ZETA TenTen', 'ZETA SyouTa', 'ZETA CLZ']",Fracture,Ascent,Split,Icebox,-,Lotus,Split,-,-,-,https://www.vlr.gg/458827/talon-vs-zeta-division-champions-tour-2025-pacific-stage-1-w4
DetonatioN FocusMe,DFM,1,Bo3,A,loss,"[['Ascent', 11, 3, 8], ['Lotus', 13, 3, 10], ['Pearl', 15, 5, 7]]",39,11,25,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['DFM Akame', 'DFM gyen', 'DFM Jinboong', 'DFM Meiy', 'DFM Art']",Icebox,Split,Ascent,Pearl,-,Ascent,Lotus,Pearl,-,-,https://www.vlr.gg/458828/detonation-focusme-vs-paper-rex-champions-tour-2025-pacific-stage-1-w4
Paper Rex,PRX,2,Bo3,B,win,"[['Ascent', 13, 4, 9], ['Lotus', 7, 2, 5], ['Pearl', 13, 5, 7]]",33,11,21,VCT 2025: Pacific Stage 1,Group Stage: Week 4,"['PRX Jinggg', 'PRX something', 'PRX PatMen', 'PRX d4v41', 'PRX f0rsakeN']",Haven,Fracture,Lotus,Pearl,-,Ascent,Lotus,Pearl,-,-,https://www.vlr.gg/458828/detonation-focusme-vs-paper-rex-champions-tour-2025-pacific-stage-1-w4
Paper Rex,PRX,2,Bo3,B,win,"[['Split', 13, 6, 7], ['Lotus', 13, 6, 7]]",26,12,14,VCT 2025: Pacific Stage 1,Group Stage: Week 5,"['PRX d4v41', 'PRX f0rsakeN', 'PRX Jinggg', 'PRX PatMen', 'PRX something']",Haven,Ascent,Lotus,Pearl,-,Split,Lotus,-,-,-,https://www.vlr.gg/458830/paper-rex-vs-global-esports-champions-tour-2025-pacific-stage-1-w5
Global Esports,GE,0,Bo3,A,loss,"[['Split', 5, 5, 0], ['Lotus', 9, 5, 4]]",14,10,4,VCT 2025: Pacific Stage 1,Group Stage: Week 5,"['GE Deryeon', 'GE UdoTan', 'GE Kr1stal', 'GE Papi', 'GE kellyS']",Fracture,Icebox,Split,Pearl,-,Split,Lotus,-,-,-,https://www.vlr.gg/458830/paper-rex-vs-global-esports-champions-tour-2025-pacific-stage-1-w5
T1,T1,0,Bo3,B,loss,"[['Icebox', 6, 0, 6], ['Haven', 7, 5, 2]]",13,5,8,VCT 2025: Pacific Stage 1,Group Stage: Week 5,"['T1 Meteor', 'T1 BuZz', 'T1 stax', 'T1 Sylvan', 'T1 iZu']",Fracture,Ascent,Haven,Lotus,-,Icebox,Haven,-,-,-,https://www.vlr.gg/458831/t1-vs-talon-champions-tour-2025-pacific-stage-1-w5
TALON,TLN,2,Bo3,A,win,"[['Icebox', 13, 6, 7], ['Haven', 13, 6, 7]]",26,12,14,VCT 2025: Pacific Stage 1,Group Stage: Week 5,"['TLN primmie', 'TLN Killua', 'TLN Crws', 'TLN thyy', 'TLN JitBoyS']",Pearl,Split,Icebox,Lotus,-,Icebox,Haven,-,-,-,https://www.vlr.gg/458831/t1-vs-talon-champions-tour-2025-pacific-stage-1-w5
DRX,DRX,2,Bo3,B,win,"[['Lotus', 8, 6, 2], ['Split', 13, 5, 8], ['Ascent', 13, 4, 9]]",34,15,19,VCT 2025: Pacific Stage 1,Group Stage: Week 5,"['DRX HYUNMIN', 'DRX BeYN', 'DRX MaKo', 'DRX free1ng', 'DRX Estrella']",Pearl,Haven,Split,Ascent,-,Lotus,Split,Ascent,-,-,https://www.vlr.gg/458832/drx-vs-gen-g-champions-tour-2025-pacific-stage-1-w5
Gen.G,GEN,1,Bo3,A,loss,"[['Lotus', 13, 7, 6], ['Split', 10, 4, 6], ['Ascent', 9, 1, 8]]",32,12,20,VCT 2025: Pacific Stage 1,Group Stage: Week 5,"['GEN Foxy9', 'GEN t3xture', 'GEN Ash', 'GEN Karon', 'GEN Munchkin']",Fracture,Icebox,Lotus,Ascent,-,Lotus,Split,Ascent,-,-,https://www.vlr.gg/458832/drx-vs-gen-g-champions-tour-2025-pacific-stage-1-w5
