PRX RRQ BOOM FIX,General Discussion,0,24,"October 5, 2024 at 9:43 PM AEST"
Top players of Each role 2024,General Discussion,0,69,"October 22, 2024 at 2:15 PM AEDT"
Top 5 Controllers APAC,General Discussion,0,12,"October 27, 2024 at 8:24 PM AEDT"
MindFreak WTF,General Discussion,0,4,"November 21, 2024 at 11:37 PM AEDT"
is the iceman back,General Discussion,3,56,"November 28, 2024 at 9:48 AM AEDT"
Prx player rankings,General Discussion,2,14,"December 1, 2024 at 9:46 PM AEDT"
Can PRX's flexibility win them master in vct 2025,General Discussion,2,39,"December 2, 2024 at 11:20 PM AEDT"
Valorant unwrapped,Off Topic,3,61,"December 6, 2024 at 5:19 AM AEDT"
PRX real fix,General Discussion,0,34,"February 3, 2025 at 12:22 AM AEDT"
PRX each member main problems,General Discussion,0,6,"March 4, 2025 at 10:59 PM AEDT"
PRX JINGGG,General Discussion,0,20,"March 23, 2025 at 9:28 PM AEDT"
2026 predictions for the prx players,General Discussion,0,16,"March 30, 2025 at 9:18 PM AEDT"
MINDFREAK / SUYGETSU,General Discussion,0,3,"July 25, 2022 at 3:01 AM AEST"
mindfreak.,General Discussion,0,3,"September 8, 2022 at 3:04 AM AEST"
mindfreak 1v3,General Discussion,0,3,"August 25, 2023 at 8:22 AM AEST"
mindfreak crosshair,General Discussion,0,3,"August 27, 2023 at 5:45 AM AEST"
mindfreak haters silences,General Discussion,2,3,"April 21, 2024 at 9:32 PM AEST"
JST FK OFF MINDFREAK I AM DONE,General Discussion,0,3,"June 3, 2024 at 8:39 PM AEST"
about prx mindfreak,General Discussion,0,3,"August 3, 2024 at 1:46 AM AEST"
Build your national team,General Discussion,5,103,"October 17, 2021 at 9:00 PM AEDT"
Paper Rex LMFAO,General Discussion,6,35,"May 21, 2022 at 3:56 PM AEST"
