I have a Complaint / Issue about Jinggg,Off Topic,0,7,"March 8, 2024 at 9:24 PM AEDT"
best raze each region,General Discussion,0,29,"March 14, 2024 at 5:17 AM AEDT"
Zekken and jingss raze,General Discussion,1,22,"March 17, 2024 at 4:12 AM AEDT"
Best duelist in each league,General Discussion,0,10,"April 15, 2024 at 11:52 AM AEST"
Best raze player,General Discussion,1,79,"May 2, 2024 at 11:48 PM AEST"
Davaii is incredible,General Discussion,2,37,"July 5, 2024 at 8:45 PM AEST"
CHAMPS 24 PRED FORM,General Discussion,16,85,"July 19, 2024 at 12:27 PM AEST"
Jinggg 28/14 on neon,General Discussion,1,7,"July 20, 2024 at 7:55 PM AEST"
repping monyet cus of flag,General Discussion,0,25,"July 20, 2024 at 11:32 PM AEST"
prx changes?,General Discussion,0,35,"July 21, 2024 at 3:32 AM AEST"
prx ascent comp,General Discussion,2,35,"July 27, 2024 at 3:23 PM AEST"
does jinggg have the worst neon,General Discussion,0,7,"August 4, 2024 at 7:19 PM AEST"
WHY YALL MFS SINGLING OUT J0NGGG?,General Discussion,1,31,"August 4, 2024 at 8:06 PM AEST"
PRX,General Discussion,0,19,"August 6, 2024 at 12:30 AM AEST"
PRX RIYAL FIX,General Discussion,1,29,"August 17, 2024 at 10:37 AM AEST"
WHO HAS BETTER AIM SAME SENS EDITION,General Discussion,0,29,"December 1, 2024 at 6:21 AM AEDT"
Can PRX's flexibility win them master in vct 2025,General Discussion,2,39,"December 2, 2024 at 11:20 PM AEDT"
What PRX will do,General Discussion,0,28,"March 5, 2025 at 12:04 AM AEDT"
What i would change in prx as a fan,General Discussion,0,37,"March 17, 2025 at 10:22 PM AEDT"
PRX jinggg,General Discussion,0,6,"May 1, 2023 at 10:31 PM AEST"
Jinggg...,General Discussion,0,6,"August 27, 2023 at 8:24 AM AEST"
jinggg changed his res?,General Discussion,0,6,"December 6, 2023 at 5:17 AM AEDT"
Jinggg toxic,General Discussion,0,6,"December 7, 2023 at 7:07 PM AEDT"
jinggg if you can hear me,General Discussion,0,6,"March 18, 2024 at 6:31 AM AEDT"
PRX Jinggg Replacement,General Discussion,2,6,"March 18, 2024 at 6:58 AM AEDT"
