Team xccurate vs f0rsaken,General Discussion,0,6,29/9/2024,4:44
f0rsaken hard carried j0nggg,General Discussion,1,6,21/11/2024,18:50
kick j0nggg NOW,General Discussion,8,11,21/11/2024,19:09
RRQ F0rsaken & BME Mindfreak,General Discussion,2,6,1/2/2025,20:57
Izzy > f0rsaken,General Discussion,0,5,15/9/2021,23:15
f0rsaken's raze instead of monyet's raze,General Discussion,0,5,19/2/2024,2:30
F0rsaken Raze,General Discussion,1,5,18/3/2024,2:18
f0rsaken carrying hard,General Discussion,1,5,21/11/2024,20:20
"nAts, yay>>>>Tenz Asuna heat f0rsaken",General Discussion,0,5,19/9/2021,22:59
Best Player in ASIA?,General Discussion,1,27,5/10/2021,9:40
Cleanest aimers in every region.,Off Topic,1,55,23/11/2021,10:59
Best jett knife players?,General Discussion,0,29,28/2/2022,13:21
Build your SEA best team,General Discussion,0,27,3/3/2022,18:52
create your superteam,General Discussion,0,25,12/3/2022,17:07
best player from each region,General Discussion,0,41,25/3/2022,9:13
f0rsaken aim boost.,General Discussion,0,5,25/3/2022,14:41
VAMOS F0RSAKEN,Off Topic,0,5,15/4/2022,23:45
prx,General Discussion,0,16,16/4/2022,9:46
Jinggg and f0rsakeN,General Discussion,0,5,19/4/2022,11:42
forsaken,General Discussion,0,33,20/4/2022,16:48
Riot nerfing f0rsaken,General Discussion,0,5,20/4/2022,22:45
TOP 3 Best Players in each role ATM,General Discussion,0,30,21/4/2022,11:38
Top 5 players world,General Discussion,6,44,24/4/2022,8:29
best of each agent,General Discussion,0,26,4/5/2022,22:40
TenZ overrated duelist,General Discussion,0,84,9/5/2022,22:01
f0rsakeN,General Discussion,3,5,23/6/2022,11:14
Top 10 players in Copenhagen,General Discussion,0,39,30/6/2022,3:26
old nth vs new nth,General Discussion,0,59,10/7/2022,17:10
f0rsakeN covid nerf,General Discussion,0,5,14/7/2022,22:23
PRX will daddy fnatic,General Discussion,3,53,15/7/2022,13:08
Ange1 > f0rsaken yoru,General Discussion,1,5,18/7/2022,12:00
f0rsakeN can play on stage,General Discussion,1,5,20/7/2022,12:41
JINGGG,General Discussion,0,19,24/7/2022,23:33
Indonesian come (ID superteam),General Discussion,0,39,2/8/2022,17:31
Most overhyped player for each league?,General Discussion,1,93,23/9/2022,14:36
Best org and top 3 players in EU/NA/APAC next year,General Discussion,2,12,26/10/2022,10:51
Top 15 players in the world without order,General Discussion,0,86,22/11/2022,12:23
RRQ INDO Super team,General Discussion,0,44,29/1/2023,12:16
best duelists,General Discussion,0,53,6/2/2023,12:29
PRX something roles?,General Discussion,0,29,22/3/2023,19:20
Yay overrated,General Discussion,0,27,26/3/2023,20:40
Your top 5 favourite Val players?,General Discussion,3,120,29/3/2023,19:07
f0rsaken rn :,General Discussion,0,5,2/4/2023,19:21
F0rsaken,General Discussion,0,5,8/4/2023,19:01
All-APAC team?,General Discussion,0,33,12/4/2023,2:48
Cned laugh thread,General Discussion,0,8,6/5/2023,12:40
